chemistry,feature,fold,seed,temperature,mae,rmse,source
LFP,T7,DST,4,50.0,1.2802419128726643,1.7039263644026317,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,5,-10.0,0.9167214314370578,1.1676178330165363,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,5,0.0,0.8165880687017701,1.2077881813936864,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,5,10.0,0.7389724000285961,1.06051151084698,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,5,20.0,0.7665038864771,1.0245934291711656,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,5,25.0,0.9410377505829236,1.3132128442058106,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,5,30.0,0.8251974957187029,1.135222931526552,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,5,40.0,1.0482653155590498,1.4298592486294897,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,5,50.0,1.255341061690492,1.6509153230820726,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,6,-10.0,0.8526858900884502,1.075985141774161,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,6,0.0,0.6385127280430715,0.8993876972592152,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,6,10.0,0.4950734116311874,0.6728475800586827,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,6,20.0,0.5695433205140994,0.7574876875911496,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,6,25.0,0.6649537651016667,0.8993822365572832,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,6,30.0,0.6538784466840114,0.910632085328077,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,6,40.0,0.9243116550257324,1.2740060976130296,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,6,50.0,1.0993818776959594,1.4905310900351716,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,7,-10.0,0.8463484828770445,1.0909293137964862,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,7,0.0,0.7097018781835538,1.0026708404937,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,7,10.0,0.63067879790077,0.8605377340862095,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,7,20.0,0.7172214580627392,0.94146229026802,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,7,25.0,0.9015881717164328,1.2438429810034315,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,7,30.0,0.8190542060295667,1.1380510826905177,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,7,40.0,1.1132091312001038,1.473005033842968,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,7,50.0,1.3216423200580292,1.710354705107341,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,8,-10.0,1.147988108987453,1.4855423200731388,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,8,0.0,1.1058666058841844,1.4795858010195375,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,8,10.0,0.9162872618554648,1.2726167661943653,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,8,20.0,1.106147224462029,1.4375202684058128,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,8,25.0,1.192076565512772,1.598355269407548,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,8,30.0,1.1329949974707283,1.499138289492224,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,8,40.0,1.5205109185490462,1.9392295245876172,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,8,50.0,1.656337186282178,2.14889177053906,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,9,-10.0,1.1045994253076592,1.4812369877649472,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,9,0.0,0.8104191068015415,1.122192613382866,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,9,10.0,0.6239341478940519,0.8346664032477953,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,9,20.0,0.761548605772428,0.9989316365582482,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,9,25.0,0.7988790244837247,1.0829709315316156,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,9,30.0,0.7999283327751174,1.0664731826825375,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,9,40.0,1.0476905042228786,1.3627638147105432,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,DST,9,50.0,1.1477924888389623,1.4935869316129091,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,0,-10.0,0.8393082875752444,1.0813314521052957,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,0,0.0,0.7859898049970026,1.1288918467681848,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,0,10.0,0.79007986145063,1.116175100691824,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,0,20.0,0.7313921034196308,1.018585155500687,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,0,25.0,0.7820639375225371,1.010308212554435,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,0,30.0,0.7734107829371513,1.060783807120416,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,0,40.0,0.8384134842589772,1.137896483252336,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,0,50.0,1.0954324165402227,1.469419437398538,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,1,-10.0,1.0385261356480668,1.3243063775766393,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,1,0.0,0.915256945759978,1.29846110117687,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,1,10.0,0.8002093809144378,1.075564194605448,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,1,20.0,1.0252399886290868,1.3156789787090768,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,1,25.0,0.7405508122905818,1.0142783452145905,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,1,30.0,1.1293977067907937,1.4429042481680738,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,1,40.0,1.2119077246001335,1.5178706960587838,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,1,50.0,1.5382318266637265,1.89274469135195,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,2,-10.0,0.8180651200706266,1.0067030790373268,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,2,0.0,0.7821039364479979,1.1548992802803306,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,2,10.0,0.840831499054907,1.119824889300266,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,2,20.0,0.9115248042840862,1.2185084611008112,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,2,25.0,0.967866469647216,1.2810350745411372,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,2,30.0,1.0851396746581932,1.433221684519799,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,2,40.0,1.0389150036079569,1.4122941597135088,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,2,50.0,1.2824335771133313,1.6896961832701372,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,3,-10.0,1.0825909789485282,1.3830084651248429,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,3,0.0,1.025313247645064,1.4354657409737006,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,3,10.0,0.9589926569299844,1.2833707117387665,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,3,20.0,1.04633834809661,1.451742937014548,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,3,25.0,1.1121273496576496,1.629094084846041,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,3,30.0,1.1521336064397345,1.6326093841017204,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,3,40.0,1.103788733814861,1.653734088918367,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,3,50.0,1.2203272887593617,1.7890516988790444,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,4,-10.0,1.230922014215751,1.755425466237175,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,4,0.0,1.0962819967523203,1.658711834803127,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,4,10.0,0.9453900636999784,1.4054043229215183,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,4,20.0,1.1097330934574792,1.5801470483070754,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,4,25.0,0.978809540574218,1.345104718679928,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
LFP,T7,FUDS,4,30.0,1.247891809902627,1.729293276779385,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/lfp/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_lfp_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv
