chemistry,feature,seed,source,mae
NMC,T6,1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.35672667498770755
NMC,T6,2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.3129867913284159
NMC,T6,3,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.3276285310103632
NMC,T6,4,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.3016469807477662
NMC,T6,5,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.36920202185062195
NMC,T6,6,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.3290386657956833
NMC,T6,7,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.4291375526300239
NMC,T6,8,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.3340161102763825
NMC,T6,9,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t6_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.375470296531949
NMC,T7,0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.6347751231851082
NMC,T7,1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5862534499916296
NMC,T7,2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5331152530355383
NMC,T7,3,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5576602821180724
NMC,T7,4,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.6077049684476399
NMC,T7,5,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.602012075110959
NMC,T7,6,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5070429516826644
NMC,T7,7,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.6054021971610548
NMC,T7,8,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5981632041791473
NMC,T7,9,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutdst_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutfuds_s0123456789_b2048_e200_by_temperature.csv;${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/normalhead_auxoff/runs/nmc/nmc_goal_vcorr_it_train_dst_selector_results/normalauxoff_nmc_gru_normal_t7_holdoutus06_s0123456789_b2048_e200_by_temperature.csv,0.5360696723823781
