feature,fold,seed,perturbation_type,level,temp,soc_band,mae,rmse,bias
T6_plain,FUDS,0,r0_scale,r0_scale_1.2,45.0,35-65,0.8610100354750895,0.9969442052372177,0.8550725613347487
T6_plain,FUDS,0,r0_scale,r0_scale_1.2,45.0,<=35,1.0363130946859247,1.260217421378179,1.002961240938436
T6_plain,FUDS,0,r0_scale,r0_scale_1.2,45.0,>65,0.5280043985492431,0.5980010540246824,0.5272165910540619
T6_plain,FUDS,0,r0_scale,r0_scale_1.5,0.0,35-65,3.6816330682839244,3.8437623688246827,3.6816330682839244
T6_plain,FUDS,0,r0_scale,r0_scale_1.5,0.0,<=35,5.3751582895603,5.5228182769895975,5.3751582895603
T6_plain,FUDS,0,r0_scale,r0_scale_1.5,0.0,>65,2.1010286766487454,2.2475628766362763,2.1010145103746494
T6_plain,FUDS,0,r0_scale,r0_scale_1.5,25.0,35-65,2.5754790036062745,2.8197433235628693,2.5754790036062745
T6_plain,FUDS,0,r0_scale,r0_scale_1.5,25.0,<=35,3.475765899511068,3.6977226002708106,3.475765899511068
T6_plain,FUDS,0,r0_scale,r0_scale_1.5,25.0,>65,1.5257525962368612,1.6359519630318302,1.5257525962368612
T6_plain,FUDS,0,r0_scale,r0_scale_1.5,45.0,35-65,2.831755283482999,3.0762506692525524,2.831755283482999
T6_plain,FUDS,0,r0_scale,r0_scale_1.5,45.0,<=35,3.245128581105002,3.6325870300738567,3.245128581105002
T6_plain,FUDS,0,r0_scale,r0_scale_1.5,45.0,>65,1.6547785678787286,1.8067983659901965,1.6547785678787286
T6_plain,FUDS,0,r0_scale,r0_scale_2,0.0,35-65,7.4014315147246155,7.802009198689229,7.4014315147246155
T6_plain,FUDS,0,r0_scale,r0_scale_2,0.0,<=35,10.696538945554414,10.885946880223175,10.696538945554414
T6_plain,FUDS,0,r0_scale,r0_scale_2,0.0,>65,4.292895525225343,4.570099221511757,4.292895525225343
T6_plain,FUDS,0,r0_scale,r0_scale_2,25.0,35-65,5.384742628285357,5.854471018036553,5.384742628285357
T6_plain,FUDS,0,r0_scale,r0_scale_2,25.0,<=35,7.159570914959756,7.468845779576527,7.159570914959756
T6_plain,FUDS,0,r0_scale,r0_scale_2,25.0,>65,3.238008677333345,3.474058394072922,3.238008677333345
T6_plain,FUDS,0,r0_scale,r0_scale_2,45.0,35-65,6.031578775107924,6.517807384059872,6.031578775107924
T6_plain,FUDS,0,r0_scale,r0_scale_2,45.0,<=35,7.044109423279876,7.6689632392268345,7.044109423279876
T6_plain,FUDS,0,r0_scale,r0_scale_2,45.0,>65,3.4755709204238316,3.7490184924846455,3.4755709204238316
T6_plain,FUDS,1,baseline,unperturbed,0.0,35-65,0.48506835055541203,0.6638926028285137,-0.25470820175665204
T6_plain,FUDS,1,baseline,unperturbed,0.0,<=35,0.7212989284207261,0.8113113214954537,0.15356560400248212
T6_plain,FUDS,1,baseline,unperturbed,0.0,>65,0.16290248205928232,0.2189318793930845,-0.024820898595943865
T6_plain,FUDS,1,baseline,unperturbed,25.0,35-65,0.32052620666666654,0.4303679796521888,-0.2692161413793104
T6_plain,FUDS,1,baseline,unperturbed,25.0,<=35,0.3739599041116751,0.4608249522290734,-0.09497583964467007
T6_plain,FUDS,1,baseline,unperturbed,25.0,>65,0.18595752451870678,0.26222621153618353,0.08485882709771154
T6_plain,FUDS,1,baseline,unperturbed,45.0,35-65,0.3096288701677607,0.38917926096314825,-0.28620552565037677
T6_plain,FUDS,1,baseline,unperturbed,45.0,<=35,0.45171744626249444,0.5897743076299755,-0.37433394656671015
T6_plain,FUDS,1,baseline,unperturbed,45.0,>65,0.10732172536687634,0.1535875416030141,0.05966012438853938
T6_plain,FUDS,1,r0_scale,r0_scale_0.5,0.0,35-65,5.08676803669315,5.754665207140294,-5.08676803669315
T6_plain,FUDS,1,r0_scale,r0_scale_0.5,0.0,<=35,4.559442323690441,4.82688144800392,-4.559442323690441
T6_plain,FUDS,1,r0_scale,r0_scale_0.5,0.0,>65,2.530702509163962,3.0994069432359748,-2.530702509163962
T6_plain,FUDS,1,r0_scale,r0_scale_0.5,25.0,35-65,3.979385333440667,4.519718523741569,-3.979385333440667
T6_plain,FUDS,1,r0_scale,r0_scale_0.5,25.0,<=35,3.653871374037453,3.8182094300668,-3.653871374037453
T6_plain,FUDS,1,r0_scale,r0_scale_0.5,25.0,>65,1.388051848603775,1.515575209562144,-1.388051848603775
T6_plain,FUDS,1,r0_scale,r0_scale_0.5,45.0,35-65,4.411443410518432,4.859014849818626,-4.411443410518432
T6_plain,FUDS,1,r0_scale,r0_scale_0.5,45.0,<=35,3.8321919744510957,4.250348428101928,-3.8321919744510957
T6_plain,FUDS,1,r0_scale,r0_scale_0.5,45.0,>65,1.7263053326115851,1.8789941947806552,-1.7263053326115851
T6_plain,FUDS,1,r0_scale,r0_scale_0.8,0.0,35-65,2.1054931446971734,2.540929697978177,-2.1054931446971734
T6_plain,FUDS,1,r0_scale,r0_scale_0.8,0.0,<=35,1.8539391790539694,2.112773166804646,-1.8538029631213677
T6_plain,FUDS,1,r0_scale,r0_scale_0.8,0.0,>65,0.9597299971687329,1.127617702012554,-0.9597299971687329
T6_plain,FUDS,1,r0_scale,r0_scale_0.8,25.0,35-65,1.684018362126028,1.9670739037115934,-1.684018362126028
T6_plain,FUDS,1,r0_scale,r0_scale_0.8,25.0,<=35,1.5641002078205495,1.66655642872484,-1.5641002078205495
T6_plain,FUDS,1,r0_scale,r0_scale_0.8,25.0,>65,0.48344874790244585,0.5405217430982423,-0.478500681314864
T6_plain,FUDS,1,r0_scale,r0_scale_0.8,45.0,35-65,1.8595049073420886,2.059274829736043,-1.8595049073420886
T6_plain,FUDS,1,r0_scale,r0_scale_0.8,45.0,<=35,1.815961427510495,2.0171056614251275,-1.8158585065877475
T6_plain,FUDS,1,r0_scale,r0_scale_0.8,45.0,>65,0.6404246565062967,0.6931239938167492,-0.6403364703219326
T6_plain,FUDS,1,r0_scale,r0_scale_1.2,0.0,35-65,1.3869003224359016,1.4860838087121626,1.3864194192321173
T6_plain,FUDS,1,r0_scale,r0_scale_1.2,0.0,<=35,2.274372244445226,2.4418786823177725,2.274372244445226
T6_plain,FUDS,1,r0_scale,r0_scale_1.2,0.0,>65,0.8405455435029564,0.9196006128911568,0.838802441090868
T6_plain,FUDS,1,r0_scale,r0_scale_1.2,25.0,35-65,0.9568134350570976,1.105039602402494,0.9515290141010765
T6_plain,FUDS,1,r0_scale,r0_scale_1.2,25.0,<=35,1.4258460095484564,1.5916157775102298,1.4057244140020788
T6_plain,FUDS,1,r0_scale,r0_scale_1.2,25.0,>65,0.6545035323960053,0.7156631079683714,0.6540474446972986
T6_plain,FUDS,1,r0_scale,r0_scale_1.2,45.0,35-65,1.1458683606752358,1.2768917403844093,1.1456893769750358
T6_plain,FUDS,1,r0_scale,r0_scale_1.2,45.0,<=35,1.175338011967965,1.4106546670404474,1.1143019770563445
