fold_holdout,trial_id,selected,objective_training_slice_unweighted_mae_pct,oracle_training_mae_pct,minus5pp_training_mae_pct,minus10pp_training_mae_pct,minus5pp_recovered_fraction,minus10pp_recovered_fraction,diverged_runs,training_profiles,training_files_sha256,n_training_records,n_training_runs,heldout_files_passed_to_selection,heldout_file_count,lambda_min,nis_threshold,nis_ema_beta
FUDS,31,False,7.977790956803031,0.3036286109228912,1.344516760497536,22.285227498988668,0.9375,0.0625,3,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.95,9.0,0.99
FUDS,32,False,12.561859115014746,19.22927793146385,7.9979668399604735,10.458332573619906,0.9375,0.0625,5,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,1.0,0.0
FUDS,33,False,16.657811490454623,25.208205487462596,13.88236109379711,10.882867890104174,0.875,0.0625,7,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,1.0,0.5
FUDS,34,False,18.5789672176435,25.205794803848065,19.819280955928267,10.711825893154163,0.8125,0.0625,8,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,1.0,0.9
FUDS,35,False,20.68010352303848,25.22235448111185,25.981739133308533,10.836216954695036,0.75,0.0,9,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,1.0,0.99
FUDS,36,False,16.4763312772579,18.971499309254774,19.8136983993019,10.64379612321702,0.8125,0.0,7,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,2.0,0.0
FUDS,37,False,12.415754050280414,18.971226954145994,13.75744416221704,4.5185910344782085,0.8125,0.0625,5,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,2.0,0.5
FUDS,38,False,12.315519957762191,18.98813443172863,13.613106813877694,4.345318627680252,0.875,0.0625,5,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,2.0,0.9
FUDS,39,False,8.062411568847208,6.512503735614609,7.475967082585806,10.198763888341208,0.875,0.0625,3,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,2.0,0.99
FUDS,40,False,2.0315861407017692,0.3054128144090785,1.339603495399757,4.449742112296471,1.0,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,4.0,0.0
FUDS,41,False,1.9989283747080338,0.30524610036571037,1.342529199888935,4.349009823869457,1.0,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,4.0,0.5
FUDS,42,False,1.9993860947648248,0.3046181219688203,1.3497675425559268,4.3437726197697275,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,4.0,0.9
FUDS,43,False,1.9846168781840465,0.3036287097495843,1.344516760497536,4.305705164305021,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,4.0,0.99
FUDS,44,False,1.9859793511419115,0.3035668948842942,1.3393657804165289,4.315005378124912,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,9.0,0.0
FUDS,45,False,1.9858843016273162,0.3034634707254861,1.339335334753842,4.31485409940262,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,9.0,0.5
FUDS,46,False,1.9878107335989796,0.3036648102316922,1.344836075782246,4.314931314783001,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,9.0,0.9
FUDS,47,False,1.9864720271839456,0.3036286109228912,1.344516760497536,4.31127071013141,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.98,9.0,0.99
FUDS,48,False,2.2482304037858096,0.40585939964302453,1.4704062102070783,4.868425601507326,1.0,0.0,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,1.0,0.0
FUDS,49,False,2.1280578854891576,0.3359539260231802,1.424226406343322,4.6239933241009705,0.9375,0.0,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,1.0,0.5
FUDS,50,False,6.214130352455654,6.595383757350112,7.67260323436776,4.374404065649087,0.875,0.125,2,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,1.0,0.9
FUDS,51,False,10.323289335691085,12.737734422015793,13.723086634326291,4.509046950731175,0.8125,0.0625,4,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,1.0,0.99
FUDS,52,False,2.002614807330635,0.3065413512828099,1.3569079046934098,4.344395166015686,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,2.0,0.0
FUDS,53,False,2.0074733057126646,0.306422278642148,1.3570011824473525,4.358996456048493,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,2.0,0.5
FUDS,54,False,1.9913768787562265,0.3058237730339458,1.3508808307361235,4.31742603249861,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,2.0,0.9
FUDS,55,False,1.9894338895731878,0.303968623489827,1.3484420980814935,4.315890947148244,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,2.0,0.99
FUDS,56,False,1.99695107680977,0.30432730898929916,1.3407482808909588,4.345777640549052,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,4.0,0.0
FUDS,57,False,1.987881090204655,0.30429628764650896,1.341457011510728,4.3178899714567285,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,4.0,0.5
FUDS,58,False,1.9889280611133178,0.30411155111436505,1.346575049567977,4.316097582657612,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,4.0,0.9
FUDS,59,False,1.9875326768106094,0.3036286594660364,1.344516760497536,4.314452610468256,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,4.0,0.99
FUDS,60,False,1.9876809374387179,0.3035670992156369,1.3442118410762673,4.31526387202425,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,9.0,0.0
FUDS,61,False,1.9877923528196437,0.303530242094215,1.3444817507898918,4.3153650655748255,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,9.0,0.5
FUDS,62,False,1.9877524426725695,0.3036459706555048,1.3446475035712835,4.314963853790919,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,9.0,0.9
FUDS,63,False,1.9876754918093456,0.3036286109228912,1.344516760497536,4.314881104007609,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.99,9.0,0.99
FUDS,64,False,2.091775933038248,0.30818417445820906,1.359968839209374,4.60717478544716,0.9375,0.0,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,1.0,0.0
FUDS,65,False,2.0884701093124938,0.30817538572943937,1.351666009559274,4.605568932648769,0.9375,0.0,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,1.0,0.5
FUDS,66,False,2.0084031272118152,0.3071032768548049,1.3532600195417839,4.364846085238856,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,1.0,0.9
FUDS,67,False,1.9933997078561667,0.3070179813480135,1.35258535922268,4.320595782997808,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,1.0,0.99
FUDS,68,False,2.0114494232366873,0.30486767599174464,1.3478867216621873,4.381593872056129,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,2.0,0.0
FUDS,69,False,2.015532299564019,0.3048654774996711,1.344939646306344,4.396791774886042,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,2.0,0.5
FUDS,70,False,1.9999396380706098,0.3046220017992641,1.3478925853254138,4.347304327087151,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,2.0,0.9
FUDS,71,False,1.988356231196702,0.3037876695928093,1.3456027505988954,4.315678273398401,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,2.0,0.99
FUDS,72,False,2.017084271338358,0.3039367274946487,1.3445406838634026,4.402775402657023,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,4.0,0.0
FUDS,73,False,1.988846924484987,0.3039310344558219,1.3451839219403678,4.317425817058771,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,4.0,0.5
FUDS,74,False,1.98811640696918,0.3038668908971956,1.3452460234754104,4.315236306534933,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,4.0,0.9
FUDS,75,False,1.9876949208896688,0.30362863498181686,1.344516760497536,4.314939367189654,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,4.0,0.99
FUDS,76,False,1.9876956577571352,0.3035808991318151,1.3444515533084223,4.315054520831168,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,9.0,0.0
FUDS,77,False,1.9877207925704958,0.30356497470147487,1.344489598002384,4.31510780500763,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,9.0,0.5
FUDS,78,False,1.9877162991792592,0.3036372232028772,1.3445666772389853,4.314944997095916,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,9.0,0.9
FUDS,79,False,1.9876947630394186,0.3036286109228912,1.344516760497536,4.314938917697829,0.9375,0.0625,0,DST+US06,bf97c05ba391510312bdd5e67b3a3e39de0f41beffd18fa9435fe5abd5e574be,16,48,False,8,0.995,9.0,0.99
US06,0,False,3.6134186251475473,0.14121892007679984,2.0010141377184363,8.698022817647406,0.3125,0.0625,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,1.0,0.0
US06,1,False,3.605643980030146,0.13893822612875276,1.863280110631285,8.8147136033304,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,1.0,0.5
US06,2,False,3.565478966345673,0.13591945684667867,1.8152377186033684,8.745279723586972,0.375,0.125,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,1.0,0.9
US06,3,False,3.502496630456005,0.13527247534663892,1.8007367586211847,8.571480657400192,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,1.0,0.99
US06,4,False,3.504040640896756,0.13271536058835837,1.7913794866284407,8.58802707547347,0.4375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,2.0,0.0
US06,5,False,3.5371893980018334,0.13340089210659295,1.792641197590775,8.685526104308131,0.4375,0.0625,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,2.0,0.5
US06,6,False,3.5282599589240604,0.13526775654918535,1.8021768737365997,8.647335246486398,0.375,0.0625,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,2.0,0.9
US06,7,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,2.0,0.99
US06,8,False,3.533873173357824,0.13479148511731967,1.7947903860092596,8.672037648946892,0.4375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,4.0,0.0
US06,9,False,3.5306037315904084,0.1351076649133214,1.8027702801868672,8.653933249671038,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,4.0,0.5
US06,10,False,3.531021080170699,0.13527247534663892,1.8021027387018558,8.655688026463602,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,4.0,0.9
US06,11,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,4.0,0.99
US06,12,False,3.531045268699394,0.13515794511426082,1.8021851306633705,8.655792730320552,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,9.0,0.0
US06,13,False,3.530684850634779,0.1352734287025012,1.8021148373741065,8.65466628582773,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,9.0,0.5
US06,14,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,9.0,0.9
US06,15,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.9,9.0,0.99
US06,16,False,3.5605911490034003,0.13316191079239598,1.9131836457681812,8.635427890449623,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,1.0,0.0
US06,17,False,3.5421673492707773,0.1330191650487786,1.9090385684063158,8.584444314357238,0.3125,0.0625,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,1.0,0.5
US06,18,False,3.532389270447197,0.13423250304492865,1.7993840852434257,8.663551223053236,0.375,0.0625,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,1.0,0.9
US06,19,False,3.502536011712786,0.13527247534663892,1.8007367586211847,8.571598801170534,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,1.0,0.99
US06,20,True,3.5010748097473283,0.13429692504560525,1.8093726960909446,8.559554808105435,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,2.0,0.0
US06,21,False,3.535588739662165,0.1349106529703232,1.801132117926468,8.670723448089703,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,2.0,0.5
US06,22,False,3.531071247627241,0.13526786908152388,1.802117503617013,8.655828370183187,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,2.0,0.9
US06,23,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,2.0,0.99
US06,24,False,3.542033226609884,0.13505716447275015,1.8022926858026245,8.688749829554277,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,4.0,0.0
US06,25,False,3.5316072878177813,0.13517321941238397,1.8022007339700887,8.657447910070871,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,4.0,0.5
US06,26,False,3.531026185660636,0.13527247534663892,1.8021027387018558,8.655703342933414,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,4.0,0.9
US06,27,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,4.0,0.99
US06,28,False,3.533841279582948,0.13521696595416338,1.8021156100262767,8.664191262768405,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,9.0,0.0
US06,29,False,3.5301719213072205,0.1352729293346394,1.8021079814872052,8.653134853099814,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,9.0,0.5
US06,30,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,9.0,0.9
US06,31,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.95,9.0,0.99
US06,32,False,3.5559895674197706,0.13433795644665425,1.8490655200608574,8.6845652257518,0.3125,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,1.0,0.0
US06,33,False,3.543813685635421,0.1345219462644019,1.8435691878801612,8.653349922761699,0.3125,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,1.0,0.5
US06,34,False,3.560854119022698,0.13506493606700842,1.8009747322795262,8.74652268872156,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,1.0,0.9
US06,35,False,3.505317537504657,0.13527247534663892,1.8009487722821458,8.579731364885184,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,1.0,0.99
US06,36,False,3.54247953297612,0.13496881021301235,1.7983833082405036,8.694086480474843,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,2.0,0.0
US06,37,False,3.539916858892268,0.1351258806220255,1.8018762205374186,8.68274847551736,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,2.0,0.5
US06,38,False,3.529913073436393,0.13526982814962127,1.8021022213956357,8.652367170763924,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,2.0,0.9
US06,39,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,2.0,0.99
US06,40,False,3.5286316471667867,0.1351846217000996,1.8020051827435588,8.648705137056702,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,4.0,0.0
US06,41,False,3.533605704903627,0.13522342392874934,1.8020987747539876,8.663494916028144,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,4.0,0.5
US06,42,False,3.53100883978664,0.13527247534663892,1.8021027387018558,8.655651305311425,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,4.0,0.9
US06,43,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,4.0,0.99
US06,44,False,3.5335915844396024,0.13525102252298193,1.8020602010690139,8.663463529726812,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,9.0,0.0
US06,45,False,3.530382800693477,0.13527265193179608,1.8021046914925358,8.653771058656101,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,9.0,0.5
US06,46,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,9.0,0.9
US06,47,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.98,9.0,0.99
US06,48,False,3.5659326399025524,0.13489163054220954,1.795295060751405,8.767611228414044,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,1.0,0.0
US06,49,False,3.5750596197399624,0.13497159422505417,1.7947907535165455,8.795416511478289,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,1.0,0.5
US06,50,False,3.5433996384463122,0.1351763645478459,1.8016048280654489,8.693417722725643,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,1.0,0.9
US06,51,False,3.502956119697219,0.13527247534663892,1.8014443997934242,8.572151483951593,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,1.0,0.99
US06,52,False,3.541252647445766,0.13513261488421965,1.7997147258861559,8.688910601566922,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,2.0,0.0
US06,53,False,3.5420631395667663,0.1351972768880263,1.8019622322268152,8.689029909585457,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,2.0,0.5
US06,54,False,3.5304673188120628,0.13527116606896478,1.802101022902813,8.654029767464412,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,2.0,0.9
US06,55,False,3.5309914374494675,0.13527247534663892,1.8021027387018558,8.65559909829991,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,2.0,0.99
US06,56,False,3.535647486662256,0.13522984049837894,1.8020315984952515,8.669681020993135,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,4.0,0.0
US06,57,False,3.52994082935516,0.13524840849974762,1.8020903185746535,8.652483760991078,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,4.0,0.5
US06,58,False,3.5310030235307672,0.13527247534663892,1.8021027387018558,8.655633856543808,0.375,0.0,0,DST+FUDS,dc6b3ff0b63dc6e95cd0e2904503b3d0773c5aa68d516db82d1a5fb3eaa083ce,16,48,False,8,0.99,4.0,0.9
