temperature_C,soc,ocv_discharge_raw_V,ocv_charge_raw_V,ocv_base_raw_V,hysteresis_half_raw_V,ocv_base_monotonic_V,hysteresis_half_monotonic_V,source_file
20.0,0.866,3.315013931777464,3.380951782903224,3.347982857340344,0.03296892556288,3.3480466757577187,0.03293348436023469,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.867,3.315151453,3.3809126387488186,3.348032045874409,0.032880592874409365,3.348075666247535,0.03293348436023469,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.868,3.315151453,3.3808467930574797,3.34799912302874,0.032847670028739895,3.348075666247535,0.03293348436023469,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.869,3.31527436675569,3.381014347,3.348144356877845,0.03286999012215497,3.348144356877845,0.03293348436023469,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.87,3.3152388851295034,3.381322145,3.3482805150647517,0.033041629935248285,3.348298255877845,0.03293348436023469,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.871,3.3154496067329653,3.381322145,3.348385875866483,0.032936269133517326,3.348385875866483,0.032936269133517326,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.872,3.315459251,3.3816009887843586,3.348530119892179,0.03307086889217925,3.348530119892179,0.032953203737351444,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.873,3.315459251,3.381322145,3.348390698,0.03293144699999995,3.348530119892179,0.032953203737351444,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.874,3.315762975279531,3.381629944,3.3486964596397657,0.03293348436023469,3.3486964596397657,0.032953203737351444,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.875,3.3155529071277097,3.381629944,3.348591425563855,0.03303851843614525,3.3486964596397657,0.032953203737351444,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.876,3.3155756631737168,3.381629944,3.3486028035868585,0.0330271404131417,3.3486964596397657,0.032953203737351444,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.877,3.31576705,3.381629944,3.348698497,0.03293144700000017,3.348698497,0.03299397082192135,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.878,3.31576705,3.382029772431539,3.348898411215769,0.03313136121576954,3.348898411215769,0.03302388912215504,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.879,3.31576705,3.381937742,3.348852396,0.033085346000000015,3.348898411215769,0.033053706130106386,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.88,3.316041830787696,3.381937742,3.3489897863938483,0.032947955606151824,3.3490358016096176,0.03307086889217925,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.881,3.3160101712393115,3.382245541,3.349127856119656,0.03311768488034428,3.349143685893848,0.03307086889217925,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.882,3.316074848,3.382245541,3.3491601945,0.03308534650000006,3.3491601945,0.033085346000000015,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.883,3.316382647,3.382245541,3.3493140940000004,0.03293144699999995,3.3493140940000004,0.03308534650000006,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.884,3.316074848,3.382245541,3.3491601945,0.03308534650000006,3.3493140940000004,0.03308534650000006,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.885,3.316074848,3.382553339,3.3493140935000003,0.033239245500000125,3.349467993,0.03308546549999991,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.886,3.3164459267397874,3.382553339,3.349499632869894,0.033053706130106386,3.349499632869894,0.03308546549999991,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.887,3.3166552035077217,3.382861137,3.349758170253861,0.033102966746139106,3.349758170253861,0.03308546549999991,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.888,3.316515661607166,3.3825842684204193,3.3495499650137925,0.03303430340662672,3.349758170253861,0.03309573742666583,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.889,3.3167674547711883,3.3831459330175213,3.349956693894355,0.033189239123166514,3.349956693894355,0.03309573742666583,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.89,3.3169774611466685,3.383168936,3.3500731985733343,0.03309573742666583,3.3500731985733343,0.03309573742666583,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.891,3.316998243,3.383168936,3.3500835895,0.03308534650000006,3.3500835895,0.033101855106151934,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
20.0,0.892,3.317305803,3.383476734,3.3503912685,0.03308546549999991,3.3503912685,0.033102966746139106,/home/lab/바탕화면/LFP_KF_LOPO_BASELINES_ISOLATED/inputs/ocv/LFP_OCV_20.csv
