analysis_stage,chemistry,feature,head,aux_config,holdout,seed,temperature_C,mae_pct,rmse_pct,source_file
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,0,-10.0,4.798100882146392,5.305465714471285,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,0,0.0,2.849807676653372,3.357742126198927,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,0,10.0,2.1645811941585,2.6895268765907296,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,0,20.0,1.8244515756912596,2.383752008673788,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,0,25.0,1.230665591290416,1.83278380345186,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,0,30.0,1.3794333593087793,2.0109753094549183,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,0,40.0,1.0019858790909426,1.4524628880361483,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,0,50.0,1.0166022937102324,1.5021585453908637,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,1,-10.0,3.9484660588317455,4.493506236481142,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,1,0.0,1.9505283764728567,2.428909723598778,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,1,10.0,1.3861520166318912,1.8615871528422336,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,1,20.0,0.9839810979505076,1.4422974366430914,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,1,25.0,0.8215642916223143,1.298388563390322,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,1,30.0,0.929782241847118,1.462523729302554,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,1,40.0,0.8706873171530529,1.2228912973789363,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,1,50.0,0.9840121948602925,1.4701110506309207,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,2,-10.0,4.63900529515103,5.191124185918758,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,2,0.0,2.711476938816685,3.2776245499639765,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,2,10.0,2.29314301790592,2.868429487105675,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,2,20.0,1.9101173061878096,2.404030377950304,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,2,25.0,1.3613848610333168,1.916351357426589,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,2,30.0,1.440698631959405,1.9946568370833868,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,2,40.0,0.8561512877191493,1.321445219074218,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,RAW_W800,plain_linear,all_off,US06,2,50.0,0.7781431158496043,1.2305084308962884,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_raw_w800_holdoutus06_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,0,-10.0,1.3994168825340818,2.0780315793333712,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,0,0.0,1.5168752757492605,2.360251536483826,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,0,10.0,1.2571681963229244,2.0848473011617403,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,0,20.0,1.0488887118478107,1.633998960951541,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,0,25.0,0.8428154633106764,1.2908802405492803,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,0,30.0,0.7824984023897144,1.1220752780707677,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,0,40.0,0.6594206636719435,0.8827599495377734,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,0,50.0,0.7048034306241304,0.8899368115608357,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,1,-10.0,1.4602140483109294,2.048860603826207,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,1,0.0,1.4714926226602612,2.3075812646264087,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,1,10.0,1.1935610314077445,1.9483515528796465,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,1,20.0,0.935234765819784,1.5354012212306696,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,1,25.0,0.8779110837168406,1.3164219512357287,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,1,30.0,0.7363691008666777,1.1544418723741452,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,1,40.0,0.7353349716353613,0.9457736535402224,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,1,50.0,0.6602975257891541,0.8282989072088744,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,2,-10.0,1.4433349784260834,1.9836728501835428,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,2,0.0,1.416289908223702,2.08647920266272,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,2,10.0,1.2596229777161825,1.940865566794056,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,2,20.0,1.0301217909256288,1.653505246310908,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,2,25.0,0.8585178163113824,1.4071639025812333,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,2,30.0,0.778840007841337,1.2893983964147635,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,2,40.0,0.72142712583538,1.0011861509098354,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,DST,2,50.0,0.6363649586930279,0.8393827624518047,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutdst_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,0,-10.0,2.4103633281366403,3.2232427485198216,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,0,0.0,1.434713215256285,2.0229124850454783,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,0,10.0,1.3094936879403467,1.825759941172138,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,0,20.0,0.9127120960826034,1.34405026079957,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,0,25.0,0.9335052376152893,1.401651247649264,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,0,30.0,0.77721262294021,1.0742715742671822,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,0,40.0,0.7682982566489976,1.0086456383329216,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,0,50.0,0.7786627731335849,0.9782345203697276,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,1,-10.0,3.0682765850073244,3.9848221787682,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,1,0.0,1.878432821902284,2.5968687081595587,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,1,10.0,1.6784090684054838,2.2732759045358004,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,1,20.0,1.2200271463308652,1.7181439297452632,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
t6_plain_review_defense_c1,LFP,SMA9,plain_linear,all_off,FUDS,1,25.0,1.287967918121992,1.8065681058469527,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/c1_baselines/runs/c1_baselines/nmc_goal_vcorr_it_train_dst_selector_results/t6plain_c1_all8_train_all8_test_gru_normal_auxoff_sma9_holdoutfuds_s012_b2048_e200_by_temperature.csv
