chemistry,feature,fold,seed,temperature,mae,rmse,aux_config,source
NMC,T6,DST,0,25.0,0.3415432902749993,0.4139641166569751,aux_on_locked_reference,locked_existing_result
NMC,T6,DST,0,45.0,0.1615244195176357,0.1890099601384808,aux_on_locked_reference,locked_existing_result
NMC,T6,DST,1,0.0,0.3514347511093484,0.4359054348706624,aux_on_locked_reference,locked_existing_result
NMC,T6,DST,1,25.0,0.2097043921629046,0.2576440671569627,aux_on_locked_reference,locked_existing_result
NMC,T6,DST,1,45.0,0.244375185032306,0.2847272686192368,aux_on_locked_reference,locked_existing_result
NMC,T6,DST,2,0.0,0.3347162255558643,0.4179944551138682,aux_on_locked_reference,locked_existing_result
NMC,T6,DST,2,25.0,0.2903101415377966,0.3380524393097749,aux_on_locked_reference,locked_existing_result
NMC,T6,DST,2,45.0,0.2172040637468349,0.2696082264899689,aux_on_locked_reference,locked_existing_result
NMC,T6,FUDS,0,0.0,0.4428891593512849,0.5722663012450282,aux_on_locked_reference,locked_existing_result
NMC,T6,FUDS,0,25.0,0.3144464501002059,0.3912433237476722,aux_on_locked_reference,locked_existing_result
NMC,T6,FUDS,0,45.0,0.2832537108447109,0.3900353256574766,aux_on_locked_reference,locked_existing_result
NMC,T6,FUDS,1,0.0,0.4878846723659608,0.6030054372020749,aux_on_locked_reference,locked_existing_result
NMC,T6,FUDS,1,25.0,0.2869111331360048,0.3681062848935963,aux_on_locked_reference,locked_existing_result
NMC,T6,FUDS,1,45.0,0.282650948641697,0.3911933724589619,aux_on_locked_reference,locked_existing_result
NMC,T6,FUDS,2,0.0,0.4339770738519134,0.5795479813851496,aux_on_locked_reference,locked_existing_result
NMC,T6,FUDS,2,25.0,0.2908036672776455,0.365087237781477,aux_on_locked_reference,locked_existing_result
NMC,T6,FUDS,2,45.0,0.2821849440111442,0.367590465322649,aux_on_locked_reference,locked_existing_result
NMC,T6,US06,0,0.0,0.4525915203703103,0.5718282439448816,aux_on_locked_reference,locked_existing_result
NMC,T6,US06,0,25.0,0.2130003014037844,0.4214434968942804,aux_on_locked_reference,locked_existing_result
NMC,T6,US06,0,45.0,0.1504931064261563,0.1767005057380239,aux_on_locked_reference,locked_existing_result
NMC,T6,US06,1,0.0,0.4579506028586931,0.5892197256905881,aux_on_locked_reference,locked_existing_result
NMC,T6,US06,1,25.0,0.236262156949668,0.4460628346932958,aux_on_locked_reference,locked_existing_result
NMC,T6,US06,1,45.0,0.1330182378502226,0.1759179059842494,aux_on_locked_reference,locked_existing_result
NMC,T6,US06,2,0.0,0.4487248249553388,0.5454352662284405,aux_on_locked_reference,locked_existing_result
NMC,T6,US06,2,25.0,0.3266784099944503,0.4702845308726835,aux_on_locked_reference,locked_existing_result
NMC,T6,US06,2,45.0,0.1109275671541278,0.1485024350961325,aux_on_locked_reference,locked_existing_result
