analysis_stage,condition,tier,architecture,head,feature,holdout,seed,temperature_C,MAE_pct,batch_size,source_file,variant,temperature_clamped,clamped_sample_fraction,network_weight_source,measurement_asset_source
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,0,-10.0,26.662500518285242,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,0,0.0,14.659616530682992,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/0C/LFP_0C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,0,10.0,8.682057383421888,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/10C/LFP_10C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,0,20.0,9.587666051717646,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/20C/LFP_20C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,0,25.0,10.352676898198231,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/25C/LFP_25C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,0,30.0,10.551879174919485,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/30C/LFP_30C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,0,40.0,10.935040950343456,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/40C/LFP_40C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,0,50.0,10.739506381409578,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/50C/LFP_50C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,1,-10.0,26.64554233319703,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,1,0.0,14.511433784667313,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/0C/LFP_0C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,1,10.0,8.705196687978258,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/10C/LFP_10C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,1,20.0,9.58681130412443,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/20C/LFP_20C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,1,25.0,10.33431726021292,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/25C/LFP_25C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,1,30.0,10.592150768622693,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/30C/LFP_30C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,1,40.0,11.042377375427256,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/40C/LFP_40C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,1,50.0,10.900825947669036,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/50C/LFP_50C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,2,-10.0,26.846532794999217,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,2,0.0,14.953646641632675,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/0C/LFP_0C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,2,10.0,8.47995515110048,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/10C/LFP_10C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,2,20.0,9.224221598816294,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/20C/LFP_20C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,2,25.0,9.891758182597778,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/25C/LFP_25C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,2,30.0,10.095510038520953,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/30C/LFP_30C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,2,40.0,10.564269618798535,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/40C/LFP_40C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,DST,2,50.0,10.546519297741993,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/50C/LFP_50C_DST.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/DST/2,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/DST/2
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,-10.0,26.15992048342102,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,0.0,14.828003309122382,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/0C/LFP_0C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,10.0,8.70779859519652,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/10C/LFP_10C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,20.0,9.595133976332566,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/20C/LFP_20C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,25.0,10.228320100583717,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/25C/LFP_25C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,30.0,10.302939347369096,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/30C/LFP_30C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,40.0,10.312610034754137,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/40C/LFP_40C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,0,50.0,9.740025843500009,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/50C/LFP_50C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/0
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,-10.0,25.755328604886575,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/-10C/LFP_-10C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,0.0,14.657427805378436,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/0C/LFP_0C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,10.0,8.67869535516586,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/10C/LFP_10C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,20.0,9.615863111446822,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/20C/LFP_20C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,25.0,10.323889705915867,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/25C/LFP_25C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,30.0,10.506234076617222,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/30C/LFP_30C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,40.0,10.650975798738404,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/40C/LFP_40C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/1
review_defense_c4_zeroshot,all8_train_all8_test,c4,gru,plain_linear,T6,FUDS,1,50.0,10.372615475264597,,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/prepared_data_ocv_discharge_soc/50C/LFP_50C_FUDS.csv,measurement_adapted,False,0.0,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_nmc/T6/FUDS/1,${SOURCE_WORKSPACE}/DL/CEMA_CARRIER_FAIRNESS_ABLATIONS_20260803/t6_plain_downstream_20260804/inference_pkg_lfp/T6/FUDS/1
