chemistry,holdout,temperature_C,seed,record,reset_index,reset_soc_true,reset_band,elapsed_s,abs_err_pct
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1089,84.44425,gt65,1200,7.062877621917735
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1089,84.44425,gt65,1800,6.4221562853546175
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1089,84.44425,gt65,2400,5.422590224037172
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1276,82.19467,gt65,0,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1276,82.19467,gt65,30,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1276,82.19467,gt65,60,18.59261354031372
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1276,82.19467,gt65,120,17.725866941299444
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1276,82.19467,gt65,300,15.633897180633554
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1276,82.19467,gt65,600,13.954202119598392
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1276,82.19467,gt65,900,11.578202582031253
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1276,82.19467,gt65,1200,10.703560535125732
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1276,82.19467,gt65,1800,8.145669210739136
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1276,82.19467,gt65,2400,5.744677791641237
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1755,75.52714999999999,gt65,0,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1755,75.52714999999999,gt65,30,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1755,75.52714999999999,gt65,60,9.239162263793943
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1755,75.52714999999999,gt65,120,8.76747745681763
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1755,75.52714999999999,gt65,300,7.335774502487183
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1755,75.52714999999999,gt65,600,7.096654281753544
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1755,75.52714999999999,gt65,900,6.2971262090301465
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1755,75.52714999999999,gt65,1200,6.728833736923221
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1755,75.52714999999999,gt65,1800,5.779769614410398
LFP,US06,-10.0,2,LFP_-10C_US06.csv,1755,75.52714999999999,gt65,2400,4.25300307802582
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3033,57.97548999999999,35to65,0,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3033,57.97548999999999,35to65,30,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3033,57.97548999999999,35to65,60,5.287128751296997
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3033,57.97548999999999,35to65,120,4.327752173461917
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3033,57.97548999999999,35to65,300,3.7124566142654487
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3033,57.97548999999999,35to65,600,3.6165352683486915
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3033,57.97548999999999,35to65,900,3.0595510598068287
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3033,57.97548999999999,35to65,1200,3.1429021793441763
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3033,57.97548999999999,35to65,1800,2.343842229034429
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3033,57.97548999999999,35to65,2400,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3261,54.518069999999994,35to65,0,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3261,54.518069999999994,35to65,30,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3261,54.518069999999994,35to65,60,14.34574510951996
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3261,54.518069999999994,35to65,120,13.113182544372556
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3261,54.518069999999994,35to65,300,11.546528236389165
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3261,54.518069999999994,35to65,600,8.147870499191285
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3261,54.518069999999994,35to65,900,6.113550131568907
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3261,54.518069999999994,35to65,1200,4.194400649337773
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3261,54.518069999999994,35to65,1800,2.2510692608261103
LFP,US06,-10.0,2,LFP_-10C_US06.csv,3261,54.518069999999994,35to65,2400,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4478,37.695634,35to65,0,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4478,37.695634,35to65,30,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4478,37.695634,35to65,60,10.356040429916376
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4478,37.695634,35to65,120,9.556395104827878
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4478,37.695634,35to65,300,7.951306958641055
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4478,37.695634,35to65,600,4.96602349460602
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4478,37.695634,35to65,900,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4478,37.695634,35to65,1200,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4478,37.695634,35to65,1800,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4478,37.695634,35to65,2400,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4652,34.609407,le35,0,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4652,34.609407,le35,30,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4652,34.609407,le35,60,10.681554381866455
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4652,34.609407,le35,120,10.436032259357454
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4652,34.609407,le35,300,7.704148834278108
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4652,34.609407,le35,600,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4652,34.609407,le35,900,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4652,34.609407,le35,1200,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4652,34.609407,le35,1800,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4652,34.609407,le35,2400,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4797,33.507776,le35,0,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4797,33.507776,le35,30,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4797,33.507776,le35,60,3.414605134773254
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4797,33.507776,le35,120,2.414182326560976
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4797,33.507776,le35,300,1.7067670160140977
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4797,33.507776,le35,600,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4797,33.507776,le35,900,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4797,33.507776,le35,1200,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4797,33.507776,le35,1800,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4797,33.507776,le35,2400,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4821,33.085838,le35,0,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4821,33.085838,le35,30,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4821,33.085838,le35,60,12.858988485477447
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4821,33.085838,le35,120,11.938564142230991
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4821,33.085838,le35,300,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4821,33.085838,le35,600,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4821,33.085838,le35,900,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4821,33.085838,le35,1200,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4821,33.085838,le35,1800,
LFP,US06,-10.0,2,LFP_-10C_US06.csv,4821,33.085838,le35,2400,
LFP,US06,0.0,0,LFP_0C_US06.csv,50,99.56165,gt65,0,
LFP,US06,0.0,0,LFP_0C_US06.csv,50,99.56165,gt65,30,
LFP,US06,0.0,0,LFP_0C_US06.csv,50,99.56165,gt65,60,0.557583370193484
LFP,US06,0.0,0,LFP_0C_US06.csv,50,99.56165,gt65,120,0.9875657254333419
LFP,US06,0.0,0,LFP_0C_US06.csv,50,99.56165,gt65,300,0.3209007327270541
LFP,US06,0.0,0,LFP_0C_US06.csv,50,99.56165,gt65,600,2.758760159378042
LFP,US06,0.0,0,LFP_0C_US06.csv,50,99.56165,gt65,900,3.3067291131591787
LFP,US06,0.0,0,LFP_0C_US06.csv,50,99.56165,gt65,1200,3.2156943251037546
LFP,US06,0.0,0,LFP_0C_US06.csv,50,99.56165,gt65,1800,2.938707081146248
LFP,US06,0.0,0,LFP_0C_US06.csv,50,99.56165,gt65,2400,2.5186908039093083
LFP,US06,0.0,0,LFP_0C_US06.csv,756,89.25297,gt65,0,
LFP,US06,0.0,0,LFP_0C_US06.csv,756,89.25297,gt65,30,
LFP,US06,0.0,0,LFP_0C_US06.csv,756,89.25297,gt65,60,20.794457217636108
LFP,US06,0.0,0,LFP_0C_US06.csv,756,89.25297,gt65,120,19.852888177688598
LFP,US06,0.0,0,LFP_0C_US06.csv,756,89.25297,gt65,300,17.36031135345459
LFP,US06,0.0,0,LFP_0C_US06.csv,756,89.25297,gt65,600,14.105111044479372
LFP,US06,0.0,0,LFP_0C_US06.csv,756,89.25297,gt65,900,11.279022609939574
LFP,US06,0.0,0,LFP_0C_US06.csv,756,89.25297,gt65,1200,10.01446718513489
LFP,US06,0.0,0,LFP_0C_US06.csv,756,89.25297,gt65,1800,7.669902155899038
LFP,US06,0.0,0,LFP_0C_US06.csv,756,89.25297,gt65,2400,5.813796432800288
LFP,US06,0.0,0,LFP_0C_US06.csv,1676,75.99497,gt65,0,
LFP,US06,0.0,0,LFP_0C_US06.csv,1676,75.99497,gt65,30,
LFP,US06,0.0,0,LFP_0C_US06.csv,1676,75.99497,gt65,60,13.018487556457515
LFP,US06,0.0,0,LFP_0C_US06.csv,1676,75.99497,gt65,120,12.626599783325204
LFP,US06,0.0,0,LFP_0C_US06.csv,1676,75.99497,gt65,300,10.98465948960876
LFP,US06,0.0,0,LFP_0C_US06.csv,1676,75.99497,gt65,600,9.122207609939565
LFP,US06,0.0,0,LFP_0C_US06.csv,1676,75.99497,gt65,900,8.03132063800048
LFP,US06,0.0,0,LFP_0C_US06.csv,1676,75.99497,gt65,1200,6.756091016159061
LFP,US06,0.0,0,LFP_0C_US06.csv,1676,75.99497,gt65,1800,4.87938222545624
LFP,US06,0.0,0,LFP_0C_US06.csv,1676,75.99497,gt65,2400,3.1979564445648236
LFP,US06,0.0,0,LFP_0C_US06.csv,3142,56.12991,35to65,0,
LFP,US06,0.0,0,LFP_0C_US06.csv,3142,56.12991,35to65,30,
LFP,US06,0.0,0,LFP_0C_US06.csv,3142,56.12991,35to65,60,20.446264506286624
LFP,US06,0.0,0,LFP_0C_US06.csv,3142,56.12991,35to65,120,19.412976931190492
LFP,US06,0.0,0,LFP_0C_US06.csv,3142,56.12991,35to65,300,16.647478458137513
LFP,US06,0.0,0,LFP_0C_US06.csv,3142,56.12991,35to65,600,13.293292769447326
LFP,US06,0.0,0,LFP_0C_US06.csv,3142,56.12991,35to65,900,8.416340068092346
LFP,US06,0.0,0,LFP_0C_US06.csv,3142,56.12991,35to65,1200,6.457432576828005
LFP,US06,0.0,0,LFP_0C_US06.csv,3142,56.12991,35to65,1800,2.888792113189698
LFP,US06,0.0,0,LFP_0C_US06.csv,3142,56.12991,35to65,2400,1.1662169810600282
LFP,US06,0.0,0,LFP_0C_US06.csv,3332,52.661777,35to65,0,
LFP,US06,0.0,0,LFP_0C_US06.csv,3332,52.661777,35to65,30,
LFP,US06,0.0,0,LFP_0C_US06.csv,3332,52.661777,35to65,60,20.325027464599607
LFP,US06,0.0,0,LFP_0C_US06.csv,3332,52.661777,35to65,120,19.4409106346817
LFP,US06,0.0,0,LFP_0C_US06.csv,3332,52.661777,35to65,300,16.91862686225128
LFP,US06,0.0,0,LFP_0C_US06.csv,3332,52.661777,35to65,600,12.17066974720764
LFP,US06,0.0,0,LFP_0C_US06.csv,3332,52.661777,35to65,900,8.405640404693607
LFP,US06,0.0,0,LFP_0C_US06.csv,3332,52.661777,35to65,1200,5.485010632247928
LFP,US06,0.0,0,LFP_0C_US06.csv,3332,52.661777,35to65,1800,2.244461212425229
LFP,US06,0.0,0,LFP_0C_US06.csv,3332,52.661777,35to65,2400,0.9687058060073852
LFP,US06,0.0,0,LFP_0C_US06.csv,4572,35.407534,35to65,0,
LFP,US06,0.0,0,LFP_0C_US06.csv,4572,35.407534,35to65,30,
LFP,US06,0.0,0,LFP_0C_US06.csv,4572,35.407534,35to65,60,13.288464966850285
LFP,US06,0.0,0,LFP_0C_US06.csv,4572,35.407534,35to65,120,12.895700704872134
LFP,US06,0.0,0,LFP_0C_US06.csv,4572,35.407534,35to65,300,11.392579603023528
LFP,US06,0.0,0,LFP_0C_US06.csv,4572,35.407534,35to65,600,6.2207475589866625
LFP,US06,0.0,0,LFP_0C_US06.csv,4572,35.407534,35to65,900,4.4299234779739365
LFP,US06,0.0,0,LFP_0C_US06.csv,4572,35.407534,35to65,1200,1.9599710579719556
LFP,US06,0.0,0,LFP_0C_US06.csv,4572,35.407534,35to65,1800,
LFP,US06,0.0,0,LFP_0C_US06.csv,4572,35.407534,35to65,2400,
LFP,US06,0.0,0,LFP_0C_US06.csv,5566,22.37687,le35,0,
LFP,US06,0.0,0,LFP_0C_US06.csv,5566,22.37687,le35,30,
LFP,US06,0.0,0,LFP_0C_US06.csv,5566,22.37687,le35,60,7.4470574696884135
LFP,US06,0.0,0,LFP_0C_US06.csv,5566,22.37687,le35,120,6.502924763462069
LFP,US06,0.0,0,LFP_0C_US06.csv,5566,22.37687,le35,300,3.7847354590301485
LFP,US06,0.0,0,LFP_0C_US06.csv,5566,22.37687,le35,600,1.680645875642778
LFP,US06,0.0,0,LFP_0C_US06.csv,5566,22.37687,le35,900,
LFP,US06,0.0,0,LFP_0C_US06.csv,5566,22.37687,le35,1200,
LFP,US06,0.0,0,LFP_0C_US06.csv,5566,22.37687,le35,1800,
LFP,US06,0.0,0,LFP_0C_US06.csv,5566,22.37687,le35,2400,
LFP,US06,0.0,0,LFP_0C_US06.csv,6194,13.437171000000001,le35,0,
LFP,US06,0.0,0,LFP_0C_US06.csv,6194,13.437171000000001,le35,30,
LFP,US06,0.0,0,LFP_0C_US06.csv,6194,13.437171000000001,le35,60,5.239870957889556
LFP,US06,0.0,0,LFP_0C_US06.csv,6194,13.437171000000001,le35,120,
LFP,US06,0.0,0,LFP_0C_US06.csv,6194,13.437171000000001,le35,300,
LFP,US06,0.0,0,LFP_0C_US06.csv,6194,13.437171000000001,le35,600,
LFP,US06,0.0,0,LFP_0C_US06.csv,6194,13.437171000000001,le35,900,
LFP,US06,0.0,0,LFP_0C_US06.csv,6194,13.437171000000001,le35,1200,
LFP,US06,0.0,0,LFP_0C_US06.csv,6194,13.437171000000001,le35,1800,
LFP,US06,0.0,0,LFP_0C_US06.csv,6194,13.437171000000001,le35,2400,
LFP,US06,0.0,0,LFP_0C_US06.csv,6228,12.991140000000001,le35,0,
LFP,US06,0.0,0,LFP_0C_US06.csv,6228,12.991140000000001,le35,30,
LFP,US06,0.0,0,LFP_0C_US06.csv,6228,12.991140000000001,le35,60,
LFP,US06,0.0,0,LFP_0C_US06.csv,6228,12.991140000000001,le35,120,
LFP,US06,0.0,0,LFP_0C_US06.csv,6228,12.991140000000001,le35,300,
LFP,US06,0.0,0,LFP_0C_US06.csv,6228,12.991140000000001,le35,600,
LFP,US06,0.0,0,LFP_0C_US06.csv,6228,12.991140000000001,le35,900,
LFP,US06,0.0,0,LFP_0C_US06.csv,6228,12.991140000000001,le35,1200,
LFP,US06,0.0,0,LFP_0C_US06.csv,6228,12.991140000000001,le35,1800,
LFP,US06,0.0,0,LFP_0C_US06.csv,6228,12.991140000000001,le35,2400,
LFP,US06,0.0,1,LFP_0C_US06.csv,50,99.56165,gt65,0,
LFP,US06,0.0,1,LFP_0C_US06.csv,50,99.56165,gt65,30,
LFP,US06,0.0,1,LFP_0C_US06.csv,50,99.56165,gt65,60,0.6289360904541041
LFP,US06,0.0,1,LFP_0C_US06.csv,50,99.56165,gt65,120,1.0995270901794356
LFP,US06,0.0,1,LFP_0C_US06.csv,50,99.56165,gt65,300,1.0090005938720736
LFP,US06,0.0,1,LFP_0C_US06.csv,50,99.56165,gt65,600,2.9900917462158105
LFP,US06,0.0,1,LFP_0C_US06.csv,50,99.56165,gt65,900,3.0291264405822744
LFP,US06,0.0,1,LFP_0C_US06.csv,50,99.56165,gt65,1200,3.0483900476837107
LFP,US06,0.0,1,LFP_0C_US06.csv,50,99.56165,gt65,1800,2.62853643066407
LFP,US06,0.0,1,LFP_0C_US06.csv,50,99.56165,gt65,2400,2.5444876941680974
LFP,US06,0.0,1,LFP_0C_US06.csv,756,89.25297,gt65,0,
LFP,US06,0.0,1,LFP_0C_US06.csv,756,89.25297,gt65,30,
LFP,US06,0.0,1,LFP_0C_US06.csv,756,89.25297,gt65,60,20.809263011398315
LFP,US06,0.0,1,LFP_0C_US06.csv,756,89.25297,gt65,120,20.04148919468689
LFP,US06,0.0,1,LFP_0C_US06.csv,756,89.25297,gt65,300,17.38472541595459
LFP,US06,0.0,1,LFP_0C_US06.csv,756,89.25297,gt65,600,14.295893591476442
LFP,US06,0.0,1,LFP_0C_US06.csv,756,89.25297,gt65,900,11.019200002899169
LFP,US06,0.0,1,LFP_0C_US06.csv,756,89.25297,gt65,1200,10.019283240432742
LFP,US06,0.0,1,LFP_0C_US06.csv,756,89.25297,gt65,1800,7.616669247650137
LFP,US06,0.0,1,LFP_0C_US06.csv,756,89.25297,gt65,2400,5.908538015670771
LFP,US06,0.0,1,LFP_0C_US06.csv,1676,75.99497,gt65,0,
LFP,US06,0.0,1,LFP_0C_US06.csv,1676,75.99497,gt65,30,
LFP,US06,0.0,1,LFP_0C_US06.csv,1676,75.99497,gt65,60,12.480311258316036
LFP,US06,0.0,1,LFP_0C_US06.csv,1676,75.99497,gt65,120,12.185310835266122
LFP,US06,0.0,1,LFP_0C_US06.csv,1676,75.99497,gt65,300,10.575682219482417
LFP,US06,0.0,1,LFP_0C_US06.csv,1676,75.99497,gt65,600,8.77158328704833
LFP,US06,0.0,1,LFP_0C_US06.csv,1676,75.99497,gt65,900,7.852399415313712
LFP,US06,0.0,1,LFP_0C_US06.csv,1676,75.99497,gt65,1200,6.679999726638798
LFP,US06,0.0,1,LFP_0C_US06.csv,1676,75.99497,gt65,1800,4.785704585494997
LFP,US06,0.0,1,LFP_0C_US06.csv,1676,75.99497,gt65,2400,3.0911747234497113
LFP,US06,0.0,1,LFP_0C_US06.csv,3142,56.12991,35to65,0,
LFP,US06,0.0,1,LFP_0C_US06.csv,3142,56.12991,35to65,30,
LFP,US06,0.0,1,LFP_0C_US06.csv,3142,56.12991,35to65,60,20.412891865676883
LFP,US06,0.0,1,LFP_0C_US06.csv,3142,56.12991,35to65,120,19.52064080104828
LFP,US06,0.0,1,LFP_0C_US06.csv,3142,56.12991,35to65,300,16.450175163002015
LFP,US06,0.0,1,LFP_0C_US06.csv,3142,56.12991,35to65,600,12.985911616340637
LFP,US06,0.0,1,LFP_0C_US06.csv,3142,56.12991,35to65,900,8.219787791481018
LFP,US06,0.0,1,LFP_0C_US06.csv,3142,56.12991,35to65,1200,6.29606492202759
LFP,US06,0.0,1,LFP_0C_US06.csv,3142,56.12991,35to65,1800,2.783300832633973
LFP,US06,0.0,1,LFP_0C_US06.csv,3142,56.12991,35to65,2400,1.0755598064727785
LFP,US06,0.0,1,LFP_0C_US06.csv,3332,52.661777,35to65,0,
LFP,US06,0.0,1,LFP_0C_US06.csv,3332,52.661777,35to65,30,
LFP,US06,0.0,1,LFP_0C_US06.csv,3332,52.661777,35to65,60,20.1845691191864
LFP,US06,0.0,1,LFP_0C_US06.csv,3332,52.661777,35to65,120,19.33341961829376
LFP,US06,0.0,1,LFP_0C_US06.csv,3332,52.661777,35to65,300,17.000645833694456
LFP,US06,0.0,1,LFP_0C_US06.csv,3332,52.661777,35to65,600,11.732632232521055
LFP,US06,0.0,1,LFP_0C_US06.csv,3332,52.661777,35to65,900,8.372711818687442
LFP,US06,0.0,1,LFP_0C_US06.csv,3332,52.661777,35to65,1200,5.08314121601105
LFP,US06,0.0,1,LFP_0C_US06.csv,3332,52.661777,35to65,1800,1.9481098988342254
LFP,US06,0.0,1,LFP_0C_US06.csv,3332,52.661777,35to65,2400,0.6612337558174133
LFP,US06,0.0,1,LFP_0C_US06.csv,4572,35.407534,35to65,0,
LFP,US06,0.0,1,LFP_0C_US06.csv,4572,35.407534,35to65,30,
LFP,US06,0.0,1,LFP_0C_US06.csv,4572,35.407534,35to65,60,13.544134620265964
LFP,US06,0.0,1,LFP_0C_US06.csv,4572,35.407534,35to65,120,12.620839845954897
LFP,US06,0.0,1,LFP_0C_US06.csv,4572,35.407534,35to65,300,10.951542484588622
LFP,US06,0.0,1,LFP_0C_US06.csv,4572,35.407534,35to65,600,5.787196783935546
LFP,US06,0.0,1,LFP_0C_US06.csv,4572,35.407534,35to65,900,4.340996328201292
LFP,US06,0.0,1,LFP_0C_US06.csv,4572,35.407534,35to65,1200,1.4757086511459363
LFP,US06,0.0,1,LFP_0C_US06.csv,4572,35.407534,35to65,1800,
LFP,US06,0.0,1,LFP_0C_US06.csv,4572,35.407534,35to65,2400,
LFP,US06,0.0,1,LFP_0C_US06.csv,5566,22.37687,le35,0,
LFP,US06,0.0,1,LFP_0C_US06.csv,5566,22.37687,le35,30,
LFP,US06,0.0,1,LFP_0C_US06.csv,5566,22.37687,le35,60,6.683207555614469
LFP,US06,0.0,1,LFP_0C_US06.csv,5566,22.37687,le35,120,5.46096553733063
LFP,US06,0.0,1,LFP_0C_US06.csv,5566,22.37687,le35,300,3.3325209795837374
LFP,US06,0.0,1,LFP_0C_US06.csv,5566,22.37687,le35,600,1.1149389371376053
LFP,US06,0.0,1,LFP_0C_US06.csv,5566,22.37687,le35,900,
LFP,US06,0.0,1,LFP_0C_US06.csv,5566,22.37687,le35,1200,
LFP,US06,0.0,1,LFP_0C_US06.csv,5566,22.37687,le35,1800,
LFP,US06,0.0,1,LFP_0C_US06.csv,5566,22.37687,le35,2400,
LFP,US06,0.0,1,LFP_0C_US06.csv,6194,13.437171000000001,le35,0,
LFP,US06,0.0,1,LFP_0C_US06.csv,6194,13.437171000000001,le35,30,
LFP,US06,0.0,1,LFP_0C_US06.csv,6194,13.437171000000001,le35,60,4.182151518621444
LFP,US06,0.0,1,LFP_0C_US06.csv,6194,13.437171000000001,le35,120,
LFP,US06,0.0,1,LFP_0C_US06.csv,6194,13.437171000000001,le35,300,
LFP,US06,0.0,1,LFP_0C_US06.csv,6194,13.437171000000001,le35,600,
LFP,US06,0.0,1,LFP_0C_US06.csv,6194,13.437171000000001,le35,900,
LFP,US06,0.0,1,LFP_0C_US06.csv,6194,13.437171000000001,le35,1200,
LFP,US06,0.0,1,LFP_0C_US06.csv,6194,13.437171000000001,le35,1800,
LFP,US06,0.0,1,LFP_0C_US06.csv,6194,13.437171000000001,le35,2400,
LFP,US06,0.0,1,LFP_0C_US06.csv,6228,12.991140000000001,le35,0,
LFP,US06,0.0,1,LFP_0C_US06.csv,6228,12.991140000000001,le35,30,
LFP,US06,0.0,1,LFP_0C_US06.csv,6228,12.991140000000001,le35,60,
LFP,US06,0.0,1,LFP_0C_US06.csv,6228,12.991140000000001,le35,120,
LFP,US06,0.0,1,LFP_0C_US06.csv,6228,12.991140000000001,le35,300,
LFP,US06,0.0,1,LFP_0C_US06.csv,6228,12.991140000000001,le35,600,
LFP,US06,0.0,1,LFP_0C_US06.csv,6228,12.991140000000001,le35,900,
LFP,US06,0.0,1,LFP_0C_US06.csv,6228,12.991140000000001,le35,1200,
LFP,US06,0.0,1,LFP_0C_US06.csv,6228,12.991140000000001,le35,1800,
LFP,US06,0.0,1,LFP_0C_US06.csv,6228,12.991140000000001,le35,2400,
LFP,US06,0.0,2,LFP_0C_US06.csv,50,99.56165,gt65,0,
LFP,US06,0.0,2,LFP_0C_US06.csv,50,99.56165,gt65,30,
LFP,US06,0.0,2,LFP_0C_US06.csv,50,99.56165,gt65,60,0.7244406127777125
LFP,US06,0.0,2,LFP_0C_US06.csv,50,99.56165,gt65,120,1.2940647297973555
LFP,US06,0.0,2,LFP_0C_US06.csv,50,99.56165,gt65,300,1.261658722610477
LFP,US06,0.0,2,LFP_0C_US06.csv,50,99.56165,gt65,600,2.758849566345205
LFP,US06,0.0,2,LFP_0C_US06.csv,50,99.56165,gt65,900,2.845252071914672
LFP,US06,0.0,2,LFP_0C_US06.csv,50,99.56165,gt65,1200,3.1858383585357615
LFP,US06,0.0,2,LFP_0C_US06.csv,50,99.56165,gt65,1800,2.799190489120491
LFP,US06,0.0,2,LFP_0C_US06.csv,50,99.56165,gt65,2400,2.5174450668335027
LFP,US06,0.0,2,LFP_0C_US06.csv,756,89.25297,gt65,0,
LFP,US06,0.0,2,LFP_0C_US06.csv,756,89.25297,gt65,30,
LFP,US06,0.0,2,LFP_0C_US06.csv,756,89.25297,gt65,60,20.639264604034423
LFP,US06,0.0,2,LFP_0C_US06.csv,756,89.25297,gt65,120,19.704550098236083
LFP,US06,0.0,2,LFP_0C_US06.csv,756,89.25297,gt65,300,17.165815437088014
LFP,US06,0.0,2,LFP_0C_US06.csv,756,89.25297,gt65,600,13.71390787942505
LFP,US06,0.0,2,LFP_0C_US06.csv,756,89.25297,gt65,900,11.362409507980345
LFP,US06,0.0,2,LFP_0C_US06.csv,756,89.25297,gt65,1200,9.760169928665164
LFP,US06,0.0,2,LFP_0C_US06.csv,756,89.25297,gt65,1800,7.544023106597891
LFP,US06,0.0,2,LFP_0C_US06.csv,756,89.25297,gt65,2400,5.77673426467895
LFP,US06,0.0,2,LFP_0C_US06.csv,1676,75.99497,gt65,0,
LFP,US06,0.0,2,LFP_0C_US06.csv,1676,75.99497,gt65,30,
LFP,US06,0.0,2,LFP_0C_US06.csv,1676,75.99497,gt65,60,12.671356065750118
LFP,US06,0.0,2,LFP_0C_US06.csv,1676,75.99497,gt65,120,12.299233192825326
LFP,US06,0.0,2,LFP_0C_US06.csv,1676,75.99497,gt65,300,11.078042086578364
LFP,US06,0.0,2,LFP_0C_US06.csv,1676,75.99497,gt65,600,8.990928379821767
LFP,US06,0.0,2,LFP_0C_US06.csv,1676,75.99497,gt65,900,8.15184122973632
LFP,US06,0.0,2,LFP_0C_US06.csv,1676,75.99497,gt65,1200,6.689214604721073
LFP,US06,0.0,2,LFP_0C_US06.csv,1676,75.99497,gt65,1800,4.801535579147341
LFP,US06,0.0,2,LFP_0C_US06.csv,1676,75.99497,gt65,2400,3.1180027740631147
LFP,US06,0.0,2,LFP_0C_US06.csv,3142,56.12991,35to65,0,
LFP,US06,0.0,2,LFP_0C_US06.csv,3142,56.12991,35to65,30,
LFP,US06,0.0,2,LFP_0C_US06.csv,3142,56.12991,35to65,60,20.333754778808597
LFP,US06,0.0,2,LFP_0C_US06.csv,3142,56.12991,35to65,120,19.312072228050233
LFP,US06,0.0,2,LFP_0C_US06.csv,3142,56.12991,35to65,300,16.61183190032959
LFP,US06,0.0,2,LFP_0C_US06.csv,3142,56.12991,35to65,600,12.705593952194214
LFP,US06,0.0,2,LFP_0C_US06.csv,3142,56.12991,35to65,900,8.432692602386474
LFP,US06,0.0,2,LFP_0C_US06.csv,3142,56.12991,35to65,1200,6.08074612300873
