chemistry,holdout,temperature_C,seed,record,reset_index,reset_soc_true,reset_band,time_to_1pct_s,recovered
LFP,US06,25.0,2,LFP_25C_US06.csv,791,88.757384,gt65,3599.0252199999995,True
LFP,US06,25.0,2,LFP_25C_US06.csv,2094,70.45391,gt65,2721.7004100000013,True
LFP,US06,25.0,2,LFP_25C_US06.csv,2820,59.89314999999999,35to65,1997.964210000001,True
LFP,US06,25.0,2,LFP_25C_US06.csv,3118,56.96373,35to65,1264.2888500000004,True
LFP,US06,25.0,2,LFP_25C_US06.csv,4317,40.393691999999994,35to65,202.95012000000042,True
LFP,US06,25.0,2,LFP_25C_US06.csv,5241,26.55443,le35,935.6379400000005,True
LFP,US06,25.0,2,LFP_25C_US06.csv,5617,21.956368,le35,747.4202100000002,True
LFP,US06,25.0,2,LFP_25C_US06.csv,6461,9.7949825,le35,335.91402000000016,True
LFP,US06,30.0,0,LFP_30C_US06.csv,107,98.268586,gt65,4407.070079999998,True
LFP,US06,30.0,0,LFP_30C_US06.csv,531,92.51842500000001,gt65,4004.246510000001,True
LFP,US06,30.0,0,LFP_30C_US06.csv,1542,78.01705,gt65,3073.2961799999975,True
LFP,US06,30.0,0,LFP_30C_US06.csv,2672,63.09681499999999,35to65,2269.3074799999995,True
LFP,US06,30.0,0,LFP_30C_US06.csv,3420,52.03491999999999,35to65,1699.5973099999974,True
LFP,US06,30.0,0,LFP_30C_US06.csv,3641,50.33783,35to65,877.3442099999993,True
LFP,US06,30.0,0,LFP_30C_US06.csv,4920,32.70577,le35,715.5480899999957,True
LFP,US06,30.0,0,LFP_30C_US06.csv,6283,13.434921,le35,568.8397199999999,True
LFP,US06,30.0,0,LFP_30C_US06.csv,6860,5.6751437000000005,le35,49.25626000000284,True
LFP,US06,30.0,1,LFP_30C_US06.csv,107,98.268586,gt65,4285.496589999999,True
LFP,US06,30.0,1,LFP_30C_US06.csv,531,92.51842500000001,gt65,3904.788809999998,True
LFP,US06,30.0,1,LFP_30C_US06.csv,1542,78.01705,gt65,2963.7997799999976,True
LFP,US06,30.0,1,LFP_30C_US06.csv,2672,63.09681499999999,35to65,2032.0813999999991,True
LFP,US06,30.0,1,LFP_30C_US06.csv,3420,52.03491999999999,35to65,1563.9365399999988,True
LFP,US06,30.0,1,LFP_30C_US06.csv,3641,50.33783,35to65,739.7140599999984,True
LFP,US06,30.0,1,LFP_30C_US06.csv,4920,32.70577,le35,381.9070599999977,True
LFP,US06,30.0,1,LFP_30C_US06.csv,6283,13.434921,le35,515.5861100000011,True
LFP,US06,30.0,1,LFP_30C_US06.csv,6860,5.6751437000000005,le35,49.25626000000284,True
LFP,US06,30.0,2,LFP_30C_US06.csv,107,98.268586,gt65,4285.496589999999,True
LFP,US06,30.0,2,LFP_30C_US06.csv,531,92.51842500000001,gt65,3860.5895900000005,True
LFP,US06,30.0,2,LFP_30C_US06.csv,1542,78.01705,gt65,2963.7997799999976,True
LFP,US06,30.0,2,LFP_30C_US06.csv,2672,63.09681499999999,35to65,2042.1339000000007,True
LFP,US06,30.0,2,LFP_30C_US06.csv,3420,52.03491999999999,35to65,1425.2836800000005,True
LFP,US06,30.0,2,LFP_30C_US06.csv,3641,50.33783,35to65,739.7140599999984,True
LFP,US06,30.0,2,LFP_30C_US06.csv,4920,32.70577,le35,485.4714099999983,True
LFP,US06,30.0,2,LFP_30C_US06.csv,6283,13.434921,le35,517.5931799999998,True
LFP,US06,30.0,2,LFP_30C_US06.csv,6860,5.6751437000000005,le35,49.25626000000284,True
LFP,US06,40.0,0,LFP_40C_US06.csv,539,92.44676,gt65,3971.154290000002,True
LFP,US06,40.0,0,LFP_40C_US06.csv,1194,83.67715,gt65,3313.712730000003,True
LFP,US06,40.0,0,LFP_40C_US06.csv,2034,71.953547,gt65,2606.049930000001,True
LFP,US06,40.0,0,LFP_40C_US06.csv,2705,62.604696000000004,35to65,1980.7373499999994,True
LFP,US06,40.0,0,LFP_40C_US06.csv,3526,51.83492,35to65,999.1984700000003,True
LFP,US06,40.0,0,LFP_40C_US06.csv,4508,38.077995,35to65,901.0296099999978,True
LFP,US06,40.0,0,LFP_40C_US06.csv,4982,32.012868,le35,923.2072100000005,True
LFP,US06,40.0,0,LFP_40C_US06.csv,5592,23.602776,le35,786.4847599999994,True
LFP,US06,40.0,0,LFP_40C_US06.csv,6568,10.3015065,le35,395.37898999999743,True
LFP,US06,40.0,1,LFP_40C_US06.csv,539,92.44676,gt65,3798.529160000002,True
LFP,US06,40.0,1,LFP_40C_US06.csv,1194,83.67715,gt65,3142.0975,True
LFP,US06,40.0,1,LFP_40C_US06.csv,2034,71.953547,gt65,2477.4863299999997,True
LFP,US06,40.0,1,LFP_40C_US06.csv,2705,62.604696000000004,35to65,1823.1037299999998,True
LFP,US06,40.0,1,LFP_40C_US06.csv,3526,51.83492,35to65,856.7671799999989,True
LFP,US06,40.0,1,LFP_40C_US06.csv,4508,38.077995,35to65,795.8303799999985,True
LFP,US06,40.0,1,LFP_40C_US06.csv,4982,32.012868,le35,800.76613,True
LFP,US06,40.0,1,LFP_40C_US06.csv,5592,23.602776,le35,670.0675899999987,True
LFP,US06,40.0,1,LFP_40C_US06.csv,6568,10.3015065,le35,358.3061999999991,True
LFP,US06,40.0,2,LFP_40C_US06.csv,539,92.44676,gt65,3676.198070000002,True
LFP,US06,40.0,2,LFP_40C_US06.csv,1194,83.67715,gt65,3018.756510000003,True
LFP,US06,40.0,2,LFP_40C_US06.csv,2034,71.953547,gt65,2493.5064600000005,True
LFP,US06,40.0,2,LFP_40C_US06.csv,2705,62.604696000000004,35to65,1823.1037299999998,True
LFP,US06,40.0,2,LFP_40C_US06.csv,3526,51.83492,35to65,856.7671799999989,True
LFP,US06,40.0,2,LFP_40C_US06.csv,4508,38.077995,35to65,866.0944599999993,True
LFP,US06,40.0,2,LFP_40C_US06.csv,4982,32.012868,le35,883.1068100000011,True
LFP,US06,40.0,2,LFP_40C_US06.csv,5592,23.602776,le35,700.1990699999988,True
LFP,US06,40.0,2,LFP_40C_US06.csv,6568,10.3015065,le35,363.31623000000036,True
LFP,US06,50.0,0,LFP_50C_US06.csv,400,93.53251,gt65,3989.1453800000018,True
LFP,US06,50.0,0,LFP_50C_US06.csv,732,90.26815,gt65,3656.1991799999996,True
LFP,US06,50.0,0,LFP_50C_US06.csv,2065,71.60372000000001,gt65,2439.084989999999,True
LFP,US06,50.0,0,LFP_50C_US06.csv,3711,49.451664,35to65,792.7028199999995,True
LFP,US06,50.0,0,LFP_50C_US06.csv,4064,43.835172,35to65,635.3639299999995,True
LFP,US06,50.0,0,LFP_50C_US06.csv,4553,37.215018,35to65,794.0275799999981,True
LFP,US06,50.0,0,LFP_50C_US06.csv,5224,27.883297000000002,le35,722.4403600000005,True
LFP,US06,50.0,0,LFP_50C_US06.csv,6499,11.217488000000001,le35,49.17295000000013,True
LFP,US06,50.0,0,LFP_50C_US06.csv,6675,8.9975916,le35,293.99496,True
LFP,US06,50.0,1,LFP_50C_US06.csv,400,93.53251,gt65,3768.670900000001,True
LFP,US06,50.0,1,LFP_50C_US06.csv,732,90.26815,gt65,3427.6847799999996,True
LFP,US06,50.0,1,LFP_50C_US06.csv,2065,71.60372000000001,gt65,2322.6415599999996,True
LFP,US06,50.0,1,LFP_50C_US06.csv,3711,49.451664,35to65,671.2393499999998,True
LFP,US06,50.0,1,LFP_50C_US06.csv,4064,43.835172,35to65,455.54371999999785,True
LFP,US06,50.0,1,LFP_50C_US06.csv,4553,37.215018,35to65,745.8322399999997,True
LFP,US06,50.0,1,LFP_50C_US06.csv,5224,27.883297000000002,le35,591.8782199999996,True
LFP,US06,50.0,1,LFP_50C_US06.csv,6499,11.217488000000001,le35,49.17295000000013,True
LFP,US06,50.0,1,LFP_50C_US06.csv,6675,8.9975916,le35,283.9636599999976,True
LFP,US06,50.0,2,LFP_50C_US06.csv,400,93.53251,gt65,3745.5408500000012,True
LFP,US06,50.0,2,LFP_50C_US06.csv,732,90.26815,gt65,3383.42929,True
LFP,US06,50.0,2,LFP_50C_US06.csv,2065,71.60372000000001,gt65,2437.0750000000003,True
LFP,US06,50.0,2,LFP_50C_US06.csv,3711,49.451664,35to65,786.6827699999994,True
LFP,US06,50.0,2,LFP_50C_US06.csv,4064,43.835172,35to65,634.3639199999998,True
LFP,US06,50.0,2,LFP_50C_US06.csv,4553,37.215018,35to65,749.8422800000008,True
LFP,US06,50.0,2,LFP_50C_US06.csv,5224,27.883297000000002,le35,675.2637000000004,True
LFP,US06,50.0,2,LFP_50C_US06.csv,6499,11.217488000000001,le35,49.17295000000013,True
LFP,US06,50.0,2,LFP_50C_US06.csv,6675,8.9975916,le35,292.99484999999913,True
NMC,DST,0.0,0,NMC_0C_DST.csv,156,84.29765,gt65,49.54626999999982,True
NMC,DST,0.0,0,NMC_0C_DST.csv,564,81.222695,gt65,49.53048099999978,True
NMC,DST,0.0,0,NMC_0C_DST.csv,1956,69.941497,gt65,65.68686100000014,True
NMC,DST,0.0,0,NMC_0C_DST.csv,2651,64.462304,35to65,84.82702000000063,True
NMC,DST,0.0,0,NMC_0C_DST.csv,3207,59.674954,35to65,59.82915999999932,True
NMC,DST,0.0,0,NMC_0C_DST.csv,4106,52.87013,35to65,1502.79954,True
NMC,DST,0.0,0,NMC_0C_DST.csv,7059,28.701165,le35,1407.611780000001,True
NMC,DST,0.0,0,NMC_0C_DST.csv,8318,19.422875,le35,499.3848199999993,True
NMC,DST,0.0,0,NMC_0C_DST.csv,8536,17.134948,le35,279.12208999999893,True
NMC,DST,0.0,1,NMC_0C_DST.csv,156,84.29765,gt65,49.54626999999982,True
NMC,DST,0.0,1,NMC_0C_DST.csv,564,81.222695,gt65,49.53048099999978,True
NMC,DST,0.0,1,NMC_0C_DST.csv,1956,69.941497,gt65,49.54634299999998,True
NMC,DST,0.0,1,NMC_0C_DST.csv,2651,64.462304,35to65,49.54607000000033,True
NMC,DST,0.0,1,NMC_0C_DST.csv,3207,59.674954,35to65,48.72002999999859,True
NMC,DST,0.0,1,NMC_0C_DST.csv,4106,52.87013,35to65,1212.5988899999993,True
NMC,DST,0.0,1,NMC_0C_DST.csv,7059,28.701165,le35,1515.6885600000005,True
NMC,DST,0.0,1,NMC_0C_DST.csv,8318,19.422875,le35,526.7127,True
NMC,DST,0.0,1,NMC_0C_DST.csv,8536,17.134948,le35,301.3874500000002,True
NMC,DST,0.0,2,NMC_0C_DST.csv,156,84.29765,gt65,58.640063999999256,True
NMC,DST,0.0,2,NMC_0C_DST.csv,564,81.222695,gt65,49.53048099999978,True
NMC,DST,0.0,2,NMC_0C_DST.csv,1956,69.941497,gt65,49.54634299999998,True
NMC,DST,0.0,2,NMC_0C_DST.csv,2651,64.462304,35to65,49.54607000000033,True
NMC,DST,0.0,2,NMC_0C_DST.csv,3207,59.674954,35to65,48.72002999999859,True
NMC,DST,0.0,2,NMC_0C_DST.csv,4106,52.87013,35to65,1215.63011,True
NMC,DST,0.0,2,NMC_0C_DST.csv,7059,28.701165,le35,1532.3763600000002,True
NMC,DST,0.0,2,NMC_0C_DST.csv,8318,19.422875,le35,528.7438199999997,True
NMC,DST,0.0,2,NMC_0C_DST.csv,8536,17.134948,le35,303.4030999999977,True
NMC,DST,25.0,0,NMC_25C_DST.csv,662,78.471255,gt65,49.5470499999974,True
NMC,DST,25.0,0,NMC_25C_DST.csv,733,78.60540999999999,gt65,49.53079000000071,True
NMC,DST,25.0,0,NMC_25C_DST.csv,1726,71.13879,gt65,49.48402999999962,True
NMC,DST,25.0,0,NMC_25C_DST.csv,2923,63.502590000000005,35to65,107.03050000000076,True
NMC,DST,25.0,0,NMC_25C_DST.csv,6593,38.194472000000005,35to65,1516.8188200000004,True
NMC,DST,25.0,0,NMC_25C_DST.csv,6706,36.74935,35to65,1763.77045,True
NMC,DST,25.0,0,NMC_25C_DST.csv,7633,30.984113,le35,1185.117119999999,True
NMC,DST,25.0,0,NMC_25C_DST.csv,8892,21.746677000000002,le35,994.2298899999987,True
NMC,DST,25.0,0,NMC_25C_DST.csv,9914,14.502966,le35,709.8879699999998,True
NMC,DST,25.0,1,NMC_25C_DST.csv,662,78.471255,gt65,49.5470499999974,True
NMC,DST,25.0,1,NMC_25C_DST.csv,733,78.60540999999999,gt65,49.53079000000071,True
NMC,DST,25.0,1,NMC_25C_DST.csv,1726,71.13879,gt65,49.48402999999962,True
NMC,DST,25.0,1,NMC_25C_DST.csv,2923,63.502590000000005,35to65,55.49963000000207,True
NMC,DST,25.0,1,NMC_25C_DST.csv,6593,38.194472000000005,35to65,1518.8340300000018,True
NMC,DST,25.0,1,NMC_25C_DST.csv,6706,36.74935,35to65,1798.0827099999988,True
NMC,DST,25.0,1,NMC_25C_DST.csv,7633,30.984113,le35,1254.6946299999981,True
NMC,DST,25.0,1,NMC_25C_DST.csv,8892,21.746677000000002,le35,994.2298899999987,True
NMC,DST,25.0,1,NMC_25C_DST.csv,9914,14.502966,le35,,False
NMC,DST,25.0,2,NMC_25C_DST.csv,662,78.471255,gt65,49.5470499999974,True
NMC,DST,25.0,2,NMC_25C_DST.csv,733,78.60540999999999,gt65,49.53079000000071,True
NMC,DST,25.0,2,NMC_25C_DST.csv,1726,71.13879,gt65,49.48402999999962,True
NMC,DST,25.0,2,NMC_25C_DST.csv,2923,63.502590000000005,35to65,100.96768000000156,True
NMC,DST,25.0,2,NMC_25C_DST.csv,6593,38.194472000000005,35to65,1514.803200000002,True
NMC,DST,25.0,2,NMC_25C_DST.csv,6706,36.74935,35to65,1760.7391800000005,True
NMC,DST,25.0,2,NMC_25C_DST.csv,7633,30.984113,le35,1185.117119999999,True
NMC,DST,25.0,2,NMC_25C_DST.csv,8892,21.746677000000002,le35,995.2451699999983,True
NMC,DST,25.0,2,NMC_25C_DST.csv,9914,14.502966,le35,706.8411400000005,True
NMC,DST,45.0,0,NMC_45C_DST.csv,735,80.177593,gt65,219.17033000000083,True
NMC,DST,45.0,0,NMC_45C_DST.csv,933,79.07845999999999,gt65,49.54646000000139,True
NMC,DST,45.0,0,NMC_45C_DST.csv,2141,69.66042999999999,gt65,240.2640300000021,True
NMC,DST,45.0,0,NMC_45C_DST.csv,4924,48.673627,35to65,1356.4466199999988,True
NMC,DST,45.0,0,NMC_45C_DST.csv,5871,42.414755,35to65,1070.9473499999986,True
NMC,DST,45.0,0,NMC_45C_DST.csv,5907,42.268118,35to65,860.5258999999969,True
NMC,DST,45.0,0,NMC_45C_DST.csv,7795,27.3572,le35,791.1382599999997,True
NMC,DST,45.0,0,NMC_45C_DST.csv,10714,6.359105,le35,49.734080000001995,True
NMC,DST,45.0,0,NMC_45C_DST.csv,11096,3.6172736,le35,,False
NMC,DST,45.0,1,NMC_45C_DST.csv,735,80.177593,gt65,219.17033000000083,True
NMC,DST,45.0,1,NMC_45C_DST.csv,933,79.07845999999999,gt65,49.54646000000139,True
NMC,DST,45.0,1,NMC_45C_DST.csv,2141,69.66042999999999,gt65,244.2954099999988,True
NMC,DST,45.0,1,NMC_45C_DST.csv,4924,48.673627,35to65,1216.9945000000007,True
NMC,DST,45.0,1,NMC_45C_DST.csv,5871,42.414755,35to65,872.8223499999986,True
NMC,DST,45.0,1,NMC_45C_DST.csv,5907,42.268118,35to65,833.244789999997,True
NMC,DST,45.0,1,NMC_45C_DST.csv,7795,27.3572,le35,1049.855209999998,True
NMC,DST,45.0,1,NMC_45C_DST.csv,10714,6.359105,le35,49.734080000001995,True
NMC,DST,45.0,1,NMC_45C_DST.csv,11096,3.6172736,le35,49.49962999999843,True
NMC,DST,45.0,2,NMC_45C_DST.csv,735,80.177593,gt65,219.17033000000083,True
NMC,DST,45.0,2,NMC_45C_DST.csv,933,79.07845999999999,gt65,49.54646000000139,True
NMC,DST,45.0,2,NMC_45C_DST.csv,2141,69.66042999999999,gt65,243.27966000000015,True
NMC,DST,45.0,2,NMC_45C_DST.csv,4924,48.673627,35to65,1346.337019999999,True
NMC,DST,45.0,2,NMC_45C_DST.csv,5871,42.414755,35to65,1072.963029999999,True
NMC,DST,45.0,2,NMC_45C_DST.csv,5907,42.268118,35to65,838.29162,True
NMC,DST,45.0,2,NMC_45C_DST.csv,7795,27.3572,le35,1019.5426099999968,True
NMC,DST,45.0,2,NMC_45C_DST.csv,10714,6.359105,le35,49.734080000001995,True
NMC,DST,45.0,2,NMC_45C_DST.csv,11096,3.6172736,le35,208.52981,True
NMC,FUDS,0.0,0,NMC_0C_FUDS.csv,551,79.566014,gt65,49.48367000000144,True
NMC,FUDS,0.0,0,NMC_0C_FUDS.csv,617,79.193753,gt65,49.546119999999064,True
NMC,FUDS,0.0,0,NMC_0C_FUDS.csv,2573,65.062636,gt65,1921.836610000002,True
NMC,FUDS,0.0,0,NMC_0C_FUDS.csv,2936,62.043124000000006,35to65,2942.0085099999997,True
NMC,FUDS,0.0,0,NMC_0C_FUDS.csv,4184,53.135085000000004,35to65,2862.978949999997,True
NMC,FUDS,0.0,0,NMC_0C_FUDS.csv,5796,39.527944,35to65,1742.446600000003,True
NMC,FUDS,0.0,0,NMC_0C_FUDS.csv,6907,32.573423,le35,653.4915599999986,True
NMC,FUDS,0.0,0,NMC_0C_FUDS.csv,7156,29.191235,le35,1422.6700500000006,True
NMC,FUDS,0.0,0,NMC_0C_FUDS.csv,8556,18.58072,le35,,False
NMC,FUDS,0.0,1,NMC_0C_FUDS.csv,551,79.566014,gt65,49.48367000000144,True
NMC,FUDS,0.0,1,NMC_0C_FUDS.csv,617,79.193753,gt65,49.546119999999064,True
NMC,FUDS,0.0,1,NMC_0C_FUDS.csv,2573,65.062636,gt65,1966.3361900000018,True
NMC,FUDS,0.0,1,NMC_0C_FUDS.csv,2936,62.043124000000006,35to65,2974.320609999999,True
NMC,FUDS,0.0,1,NMC_0C_FUDS.csv,4184,53.135085000000004,35to65,2824.6671199999982,True
NMC,FUDS,0.0,1,NMC_0C_FUDS.csv,5796,39.527944,35to65,1656.6194700000015,True
NMC,FUDS,0.0,1,NMC_0C_FUDS.csv,6907,32.573423,le35,538.2589499999995,True
NMC,FUDS,0.0,1,NMC_0C_FUDS.csv,7156,29.191235,le35,1353.9052200000006,True
NMC,FUDS,0.0,1,NMC_0C_FUDS.csv,8556,18.58072,le35,,False
NMC,FUDS,0.0,2,NMC_0C_FUDS.csv,551,79.566014,gt65,49.48367000000144,True
NMC,FUDS,0.0,2,NMC_0C_FUDS.csv,617,79.193753,gt65,49.546119999999064,True
NMC,FUDS,0.0,2,NMC_0C_FUDS.csv,2573,65.062636,gt65,1984.523390000002,True
NMC,FUDS,0.0,2,NMC_0C_FUDS.csv,2936,62.043124000000006,35to65,2943.008529999999,True
NMC,FUDS,0.0,2,NMC_0C_FUDS.csv,4184,53.135085000000004,35to65,2749.902399999999,True
NMC,FUDS,0.0,2,NMC_0C_FUDS.csv,5796,39.527944,35to65,1503.1372200000005,True
NMC,FUDS,0.0,2,NMC_0C_FUDS.csv,6907,32.573423,le35,534.2430899999999,True
NMC,FUDS,0.0,2,NMC_0C_FUDS.csv,7156,29.191235,le35,1120.6739000000016,True
NMC,FUDS,0.0,2,NMC_0C_FUDS.csv,8556,18.58072,le35,,False
NMC,FUDS,25.0,0,NMC_25C_FUDS.csv,307,80.23237,gt65,49.45264999999927,True
NMC,FUDS,25.0,0,NMC_25C_FUDS.csv,1196,75.31744,gt65,49.57757000000129,True
NMC,FUDS,25.0,0,NMC_25C_FUDS.csv,2251,67.713314,gt65,2155.238080000003,True
NMC,FUDS,25.0,0,NMC_25C_FUDS.csv,4170,55.905499999999996,35to65,2091.0495599999995,True
NMC,FUDS,25.0,0,NMC_25C_FUDS.csv,4205,55.86295,35to65,1756.53615,True
NMC,FUDS,25.0,0,NMC_25C_FUDS.csv,6764,38.693884,35to65,1637.8971900000033,True
NMC,FUDS,25.0,0,NMC_25C_FUDS.csv,9001,22.919627000000002,le35,2110.6927399999986,True
NMC,FUDS,25.0,0,NMC_25C_FUDS.csv,9322,21.376765,le35,,False
NMC,FUDS,25.0,0,NMC_25C_FUDS.csv,11010,10.8286805,le35,,False
NMC,FUDS,25.0,1,NMC_25C_FUDS.csv,307,80.23237,gt65,49.45264999999927,True
NMC,FUDS,25.0,1,NMC_25C_FUDS.csv,1196,75.31744,gt65,56.640189999998256,True
NMC,FUDS,25.0,1,NMC_25C_FUDS.csv,2251,67.713314,gt65,49.515299999999115,True
NMC,FUDS,25.0,1,NMC_25C_FUDS.csv,4170,55.905499999999996,35to65,1795.019779999995,True
NMC,FUDS,25.0,1,NMC_25C_FUDS.csv,4205,55.86295,35to65,1753.5205399999977,True
NMC,FUDS,25.0,1,NMC_25C_FUDS.csv,6764,38.693884,35to65,1329.8851700000014,True
NMC,FUDS,25.0,1,NMC_25C_FUDS.csv,9001,22.919627000000002,le35,2085.5834600000017,True
NMC,FUDS,25.0,1,NMC_25C_FUDS.csv,9322,21.376765,le35,1763.2574800000002,True
NMC,FUDS,25.0,1,NMC_25C_FUDS.csv,11010,10.8286805,le35,,False
NMC,FUDS,25.0,2,NMC_25C_FUDS.csv,307,80.23237,gt65,49.45264999999927,True
NMC,FUDS,25.0,2,NMC_25C_FUDS.csv,1196,75.31744,gt65,49.57757000000129,True
NMC,FUDS,25.0,2,NMC_25C_FUDS.csv,2251,67.713314,gt65,49.515299999999115,True
NMC,FUDS,25.0,2,NMC_25C_FUDS.csv,4170,55.905499999999996,35to65,1771.8485,True
NMC,FUDS,25.0,2,NMC_25C_FUDS.csv,4205,55.86295,35to65,1664.739880000001,True
NMC,FUDS,25.0,2,NMC_25C_FUDS.csv,6764,38.693884,35to65,1297.61982,True
NMC,FUDS,25.0,2,NMC_25C_FUDS.csv,9001,22.919627000000002,le35,1687.5832200000004,True
NMC,FUDS,25.0,2,NMC_25C_FUDS.csv,9322,21.376765,le35,1761.2417799999967,True
NMC,FUDS,25.0,2,NMC_25C_FUDS.csv,11010,10.8286805,le35,,False
NMC,FUDS,45.0,0,NMC_45C_FUDS.csv,1178,76.96330999999999,gt65,80.03074000000197,True
NMC,FUDS,45.0,0,NMC_45C_FUDS.csv,1343,76.07037,gt65,51.51482000000033,True
NMC,FUDS,45.0,0,NMC_45C_FUDS.csv,2203,69.03356000000001,gt65,49.65584999999919,True
NMC,FUDS,45.0,0,NMC_45C_FUDS.csv,3389,60.775185,35to65,2547.081539999999,True
NMC,FUDS,45.0,0,NMC_45C_FUDS.csv,3529,59.59826,35to65,2500.472569999998,True
NMC,FUDS,45.0,0,NMC_45C_FUDS.csv,5830,43.324003,35to65,2615.7203899999986,True
NMC,FUDS,45.0,0,NMC_45C_FUDS.csv,7154,33.716124,le35,2650.1259199999986,True
NMC,FUDS,45.0,0,NMC_45C_FUDS.csv,8361,26.070133000000002,le35,2461.4220499999974,True
NMC,FUDS,45.0,0,NMC_45C_FUDS.csv,10039,13.310994,le35,1068.666409999998,True
NMC,FUDS,45.0,1,NMC_45C_FUDS.csv,1178,76.96330999999999,gt65,387.30933000000005,True
NMC,FUDS,45.0,1,NMC_45C_FUDS.csv,1343,76.07037,gt65,243.54473000000144,True
NMC,FUDS,45.0,1,NMC_45C_FUDS.csv,2203,69.03356000000001,gt65,579.2625200000002,True
NMC,FUDS,45.0,1,NMC_45C_FUDS.csv,3389,60.775185,35to65,49.54627999999866,True
NMC,FUDS,45.0,1,NMC_45C_FUDS.csv,3529,59.59826,35to65,2337.73934,True
NMC,FUDS,45.0,1,NMC_45C_FUDS.csv,5830,43.324003,35to65,1465.0232099999994,True
NMC,FUDS,45.0,1,NMC_45C_FUDS.csv,7154,33.716124,le35,2650.1259199999986,True
NMC,FUDS,45.0,1,NMC_45C_FUDS.csv,8361,26.070133000000002,le35,1749.1928899999984,True
NMC,FUDS,45.0,1,NMC_45C_FUDS.csv,10039,13.310994,le35,1068.666409999998,True
NMC,FUDS,45.0,2,NMC_45C_FUDS.csv,1178,76.96330999999999,gt65,404.4810800000014,True
NMC,FUDS,45.0,2,NMC_45C_FUDS.csv,1343,76.07037,gt65,261.81019000000015,True
NMC,FUDS,45.0,2,NMC_45C_FUDS.csv,2203,69.03356000000001,gt65,577.2312999999995,True
NMC,FUDS,45.0,2,NMC_45C_FUDS.csv,3389,60.775185,35to65,49.54627999999866,True
NMC,FUDS,45.0,2,NMC_45C_FUDS.csv,3529,59.59826,35to65,2196.3183900000004,True
NMC,FUDS,45.0,2,NMC_45C_FUDS.csv,5830,43.324003,35to65,1464.0231999999996,True
NMC,FUDS,45.0,2,NMC_45C_FUDS.csv,7154,33.716124,le35,1844.1454299999968,True
NMC,FUDS,45.0,2,NMC_45C_FUDS.csv,8361,26.070133000000002,le35,1747.19268,True
NMC,FUDS,45.0,2,NMC_45C_FUDS.csv,10039,13.310994,le35,1117.1505899999975,True
NMC,US06,0.0,0,NMC_0C_US06.csv,436,80.9109,gt65,140.37298999999985,True
NMC,US06,0.0,0,NMC_0C_US06.csv,1323,74.38628,gt65,49.530399999999645,True
NMC,US06,0.0,0,NMC_0C_US06.csv,1959,68.91091499999999,gt65,49.49920999999813,True
NMC,US06,0.0,0,NMC_0C_US06.csv,2725,62.229466,35to65,235.51238000000012,True
NMC,US06,0.0,0,NMC_0C_US06.csv,3199,58.638822999999995,35to65,1041.2860900000014,True
NMC,US06,0.0,0,NMC_0C_US06.csv,4893,44.94544,35to65,2743.02953,True
NMC,US06,0.0,0,NMC_0C_US06.csv,7609,22.393052,le35,360.15236000000004,True
NMC,US06,0.0,0,NMC_0C_US06.csv,7869,20.471961999999998,le35,1155.5186900000008,True
NMC,US06,0.0,0,NMC_0C_US06.csv,8221,17.469893,le35,820.9608200000002,True
NMC,US06,0.0,1,NMC_0C_US06.csv,436,80.9109,gt65,49.51484999999957,True
NMC,US06,0.0,1,NMC_0C_US06.csv,1323,74.38628,gt65,49.530399999999645,True
NMC,US06,0.0,1,NMC_0C_US06.csv,1959,68.91091499999999,gt65,49.49920999999813,True
NMC,US06,0.0,1,NMC_0C_US06.csv,2725,62.229466,35to65,126.35757999999987,True
NMC,US06,0.0,1,NMC_0C_US06.csv,3199,58.638822999999995,35to65,264.85573999999906,True
NMC,US06,0.0,1,NMC_0C_US06.csv,4893,44.94544,35to65,2556.8444600000003,True
NMC,US06,0.0,1,NMC_0C_US06.csv,7609,22.393052,le35,258.04437999999936,True
NMC,US06,0.0,1,NMC_0C_US06.csv,7869,20.471961999999998,le35,1163.6435899999997,True
NMC,US06,0.0,1,NMC_0C_US06.csv,8221,17.469893,le35,858.4133899999979,True
NMC,US06,0.0,2,NMC_0C_US06.csv,436,80.9109,gt65,500.02742000000217,True
NMC,US06,0.0,2,NMC_0C_US06.csv,1323,74.38628,gt65,49.530399999999645,True
NMC,US06,0.0,2,NMC_0C_US06.csv,1959,68.91091499999999,gt65,70.70224999999846,True
NMC,US06,0.0,2,NMC_0C_US06.csv,2725,62.229466,35to65,346.23073999999906,True
NMC,US06,0.0,2,NMC_0C_US06.csv,3199,58.638822999999995,35to65,1065.58266,True
NMC,US06,0.0,2,NMC_0C_US06.csv,4893,44.94544,35to65,2753.16993,True
NMC,US06,0.0,2,NMC_0C_US06.csv,7609,22.393052,le35,326.8090599999996,True
NMC,US06,0.0,2,NMC_0C_US06.csv,7869,20.471961999999998,le35,1124.22221,True
NMC,US06,0.0,2,NMC_0C_US06.csv,8221,17.469893,le35,798.6486100000002,True
NMC,US06,25.0,0,NMC_25C_US06.csv,201,82.004666,gt65,137.2946600000014,True
NMC,US06,25.0,0,NMC_25C_US06.csv,819,77.56324,gt65,76.67104999999901,True
NMC,US06,25.0,0,NMC_25C_US06.csv,1475,72.89035,gt65,56.56242999999995,True
NMC,US06,25.0,0,NMC_25C_US06.csv,3155,60.995524999999994,35to65,49.51510000000053,True
