model,precision,sample_index,repeat_index,total_cycles,network_cycles,preprocessing_window_cycles,clock_hz
nmc_t6plain_dst_s0,fp32,789,730,47968631,47945556,23075,250000000
nmc_t6plain_dst_s0,fp32,790,731,47968692,47945615,23077,250000000
nmc_t6plain_dst_s0,fp32,791,732,47968755,47945680,23075,250000000
nmc_t6plain_dst_s0,fp32,792,733,47968833,47945759,23074,250000000
nmc_t6plain_dst_s0,fp32,793,734,47968893,47945818,23075,250000000
nmc_t6plain_dst_s0,fp32,794,735,47968975,47945893,23082,250000000
nmc_t6plain_dst_s0,fp32,795,736,47969167,47946083,23084,250000000
nmc_t6plain_dst_s0,fp32,796,737,47969210,47946135,23075,250000000
nmc_t6plain_dst_s0,fp32,797,738,47969328,47946253,23075,250000000
nmc_t6plain_dst_s0,fp32,798,739,47969288,47946213,23075,250000000
nmc_t6plain_dst_s0,fp32,799,740,47969420,47946345,23075,250000000
nmc_t6plain_dst_s0,fp32,800,741,47969505,47946430,23075,250000000
nmc_t6plain_dst_s0,fp32,801,742,47969682,47946607,23075,250000000
nmc_t6plain_dst_s0,fp32,802,743,47970038,47946963,23075,250000000
nmc_t6plain_dst_s0,fp32,803,744,47970346,47947271,23075,250000000
nmc_t6plain_dst_s0,fp32,804,745,47970783,47947708,23075,250000000
nmc_t6plain_dst_s0,fp32,805,746,47970964,47947889,23075,250000000
nmc_t6plain_dst_s0,fp32,806,747,47970928,47947853,23075,250000000
nmc_t6plain_dst_s0,fp32,807,748,47971022,47947947,23075,250000000
nmc_t6plain_dst_s0,fp32,808,749,47971408,47948333,23075,250000000
nmc_t6plain_dst_s0,fp32,809,750,47971515,47948440,23075,250000000
nmc_t6plain_dst_s0,fp32,810,751,47971777,47948702,23075,250000000
nmc_t6plain_dst_s0,fp32,811,752,47972235,47949160,23075,250000000
nmc_t6plain_dst_s0,fp32,812,753,47972610,47949535,23075,250000000
nmc_t6plain_dst_s0,fp32,813,754,47972564,47949489,23075,250000000
nmc_t6plain_dst_s0,fp32,814,755,47972930,47949855,23075,250000000
nmc_t6plain_dst_s0,fp32,815,756,47972818,47949743,23075,250000000
nmc_t6plain_dst_s0,fp32,816,757,47972949,47949874,23075,250000000
nmc_t6plain_dst_s0,fp32,817,758,47972959,47949884,23075,250000000
nmc_t6plain_dst_s0,fp32,818,759,47972819,47949744,23075,250000000
nmc_t6plain_dst_s0,fp32,819,760,47972863,47949788,23075,250000000
nmc_t6plain_dst_s0,fp32,820,761,47972760,47949685,23075,250000000
nmc_t6plain_dst_s0,fp32,821,762,47972673,47949598,23075,250000000
nmc_t6plain_dst_s0,fp32,822,763,47972917,47949842,23075,250000000
nmc_t6plain_dst_s0,fp32,823,764,47973165,47950090,23075,250000000
nmc_t6plain_dst_s0,fp32,824,765,47973411,47950336,23075,250000000
nmc_t6plain_dst_s0,fp32,825,766,47973705,47950630,23075,250000000
nmc_t6plain_dst_s0,fp32,826,767,47974188,47951113,23075,250000000
nmc_t6plain_dst_s0,fp32,827,768,47974379,47951304,23075,250000000
nmc_t6plain_dst_s0,fp32,828,769,47974807,47951732,23075,250000000
nmc_t6plain_dst_s0,fp32,829,770,47974933,47951858,23075,250000000
nmc_t6plain_dst_s0,fp32,830,771,47975075,47952000,23075,250000000
nmc_t6plain_dst_s0,fp32,831,772,47975278,47952203,23075,250000000
nmc_t6plain_dst_s0,fp32,832,773,47975438,47952363,23075,250000000
nmc_t6plain_dst_s0,fp32,833,774,47975657,47952582,23075,250000000
nmc_t6plain_dst_s0,fp32,834,775,47975685,47952610,23075,250000000
nmc_t6plain_dst_s0,fp32,835,776,47975549,47952474,23075,250000000
nmc_t6plain_dst_s0,fp32,836,777,47975537,47952462,23075,250000000
nmc_t6plain_dst_s0,fp32,837,778,47975797,47952722,23075,250000000
nmc_t6plain_dst_s0,fp32,838,779,47975981,47952906,23075,250000000
nmc_t6plain_dst_s0,fp32,839,780,47976219,47953144,23075,250000000
nmc_t6plain_dst_s0,fp32,840,781,47976530,47953455,23075,250000000
nmc_t6plain_dst_s0,fp32,841,782,47976763,47953688,23075,250000000
nmc_t6plain_dst_s0,fp32,842,783,47977013,47953938,23075,250000000
nmc_t6plain_dst_s0,fp32,843,784,47977026,47953951,23075,250000000
nmc_t6plain_dst_s0,fp32,844,785,47977030,47953955,23075,250000000
nmc_t6plain_dst_s0,fp32,845,786,47977051,47953976,23075,250000000
nmc_t6plain_dst_s0,fp32,846,787,47977107,47954032,23075,250000000
nmc_t6plain_dst_s0,fp32,847,788,47977254,47954179,23075,250000000
nmc_t6plain_dst_s0,fp32,848,789,47977224,47954149,23075,250000000
nmc_t6plain_dst_s0,fp32,849,790,47977194,47954119,23075,250000000
nmc_t6plain_dst_s0,fp32,850,791,47977213,47954138,23075,250000000
nmc_t6plain_dst_s0,fp32,851,792,47977243,47954168,23075,250000000
nmc_t6plain_dst_s0,fp32,852,793,47977119,47954044,23075,250000000
nmc_t6plain_dst_s0,fp32,853,794,47977228,47954153,23075,250000000
nmc_t6plain_dst_s0,fp32,854,795,47977066,47953991,23075,250000000
nmc_t6plain_dst_s0,fp32,855,796,47976937,47953862,23075,250000000
nmc_t6plain_dst_s0,fp32,856,797,47976607,47953532,23075,250000000
nmc_t6plain_dst_s0,fp32,857,798,47976645,47953570,23075,250000000
nmc_t6plain_dst_s0,fp32,858,799,47976472,47953397,23075,250000000
nmc_t6plain_dst_s0,fp32,859,800,47976437,47953362,23075,250000000
nmc_t6plain_dst_s0,fp32,860,801,47976262,47953187,23075,250000000
nmc_t6plain_dst_s0,fp32,861,802,47976194,47953119,23075,250000000
nmc_t6plain_dst_s0,fp32,862,803,47976027,47952952,23075,250000000
nmc_t6plain_dst_s0,fp32,863,804,47975981,47952906,23075,250000000
nmc_t6plain_dst_s0,fp32,864,805,47975942,47952867,23075,250000000
nmc_t6plain_dst_s0,fp32,865,806,47975866,47952791,23075,250000000
nmc_t6plain_dst_s0,fp32,866,807,47975902,47952827,23075,250000000
nmc_t6plain_dst_s0,fp32,867,808,47975824,47952749,23075,250000000
nmc_t6plain_dst_s0,fp32,868,809,47975667,47952592,23075,250000000
nmc_t6plain_dst_s0,fp32,869,810,47975629,47952554,23075,250000000
nmc_t6plain_dst_s0,fp32,870,811,47975780,47952705,23075,250000000
nmc_t6plain_dst_s0,fp32,871,812,47975729,47952654,23075,250000000
nmc_t6plain_dst_s0,fp32,872,813,47975701,47952626,23075,250000000
nmc_t6plain_dst_s0,fp32,873,814,47975767,47952692,23075,250000000
nmc_t6plain_dst_s0,fp32,874,815,47975704,47952629,23075,250000000
nmc_t6plain_dst_s0,fp32,875,816,47975648,47952573,23075,250000000
nmc_t6plain_dst_s0,fp32,876,817,47975755,47952680,23075,250000000
nmc_t6plain_dst_s0,fp32,877,818,47975789,47952714,23075,250000000
nmc_t6plain_dst_s0,fp32,878,819,47975649,47952574,23075,250000000
nmc_t6plain_dst_s0,fp32,879,820,47975600,47952525,23075,250000000
nmc_t6plain_dst_s0,fp32,880,821,47975626,47952551,23075,250000000
nmc_t6plain_dst_s0,fp32,881,822,47975560,47952478,23082,250000000
nmc_t6plain_dst_s0,fp32,882,823,47975310,47952235,23075,250000000
nmc_t6plain_dst_s0,fp32,883,824,47975125,47952050,23075,250000000
nmc_t6plain_dst_s0,fp32,884,825,47975150,47952068,23082,250000000
nmc_t6plain_dst_s0,fp32,885,826,47975053,47951969,23084,250000000
nmc_t6plain_dst_s0,fp32,886,827,47974980,47951905,23075,250000000
nmc_t6plain_dst_s0,fp32,887,828,47974893,47951827,23066,250000000
nmc_t6plain_dst_s0,fp32,888,829,47975021,47951946,23075,250000000
nmc_t6plain_dst_s0,fp32,889,830,47974924,47951858,23066,250000000
nmc_t6plain_dst_s0,fp32,890,831,47974984,47951909,23075,250000000
nmc_t6plain_dst_s0,fp32,891,832,47975007,47951943,23064,250000000
nmc_t6plain_dst_s0,fp32,892,833,47975118,47952054,23064,250000000
nmc_t6plain_dst_s0,fp32,893,834,47975137,47952073,23064,250000000
nmc_t6plain_dst_s0,fp32,894,835,47975214,47952148,23066,250000000
nmc_t6plain_dst_s0,fp32,895,836,47975085,47952021,23064,250000000
nmc_t6plain_dst_s0,fp32,896,837,47974967,47951903,23064,250000000
nmc_t6plain_dst_s0,fp32,897,838,47975006,47951942,23064,250000000
nmc_t6plain_dst_s0,fp32,898,839,47974797,47951733,23064,250000000
nmc_t6plain_dst_s0,fp32,899,840,47974943,47951869,23074,250000000
nmc_t6plain_dst_s0,fp32,900,841,47974979,47951904,23075,250000000
nmc_t6plain_dst_s0,fp32,901,842,47975198,47952123,23075,250000000
nmc_t6plain_dst_s0,fp32,902,843,47975383,47952308,23075,250000000
nmc_t6plain_dst_s0,fp32,903,844,47975762,47952688,23074,250000000
nmc_t6plain_dst_s0,fp32,904,845,47975860,47952785,23075,250000000
nmc_t6plain_dst_s0,fp32,905,846,47975950,47952882,23068,250000000
nmc_t6plain_dst_s0,fp32,906,847,47975992,47952917,23075,250000000
nmc_t6plain_dst_s0,fp32,907,848,47976040,47952965,23075,250000000
nmc_t6plain_dst_s0,fp32,908,849,47975958,47952884,23074,250000000
nmc_t6plain_dst_s0,fp32,909,850,47976001,47952935,23066,250000000
nmc_t6plain_dst_s0,fp32,910,851,47976123,47953048,23075,250000000
nmc_t6plain_dst_s0,fp32,911,852,47976117,47953043,23074,250000000
nmc_t6plain_dst_s0,fp32,912,853,47976081,47953007,23074,250000000
nmc_t6plain_dst_s0,fp32,913,854,47976112,47953038,23074,250000000
nmc_t6plain_dst_s0,fp32,914,855,47976251,47953176,23075,250000000
nmc_t6plain_dst_s0,fp32,915,856,47976255,47953180,23075,250000000
nmc_t6plain_dst_s0,fp32,916,857,47976323,47953248,23075,250000000
nmc_t6plain_dst_s0,fp32,917,858,47976343,47953268,23075,250000000
nmc_t6plain_dst_s0,fp32,918,859,47976412,47953337,23075,250000000
nmc_t6plain_dst_s0,fp32,919,860,47976605,47953530,23075,250000000
nmc_t6plain_dst_s0,fp32,920,861,47976988,47953913,23075,250000000
nmc_t6plain_dst_s0,fp32,921,862,47977292,47954217,23075,250000000
nmc_t6plain_dst_s0,fp32,922,863,47977624,47954549,23075,250000000
nmc_t6plain_dst_s0,fp32,923,864,47978074,47954999,23075,250000000
nmc_t6plain_dst_s0,fp32,924,865,47978599,47955524,23075,250000000
nmc_t6plain_dst_s0,fp32,925,866,47978825,47955750,23075,250000000
nmc_t6plain_dst_s0,fp32,926,867,47979154,47956079,23075,250000000
nmc_t6plain_dst_s0,fp32,927,868,47979245,47956170,23075,250000000
nmc_t6plain_dst_s0,fp32,928,869,47979464,47956389,23075,250000000
nmc_t6plain_dst_s0,fp32,929,870,47979610,47956535,23075,250000000
nmc_t6plain_dst_s0,fp32,930,871,47979748,47956673,23075,250000000
nmc_t6plain_dst_s0,fp32,931,872,47980110,47957035,23075,250000000
nmc_t6plain_dst_s0,fp32,932,873,47980009,47956934,23075,250000000
nmc_t6plain_dst_s0,fp32,933,874,47980347,47957272,23075,250000000
nmc_t6plain_dst_s0,fp32,934,875,47980538,47957463,23075,250000000
nmc_t6plain_dst_s0,fp32,935,876,47980904,47957829,23075,250000000
nmc_t6plain_dst_s0,fp32,936,877,47981049,47957974,23075,250000000
nmc_t6plain_dst_s0,fp32,937,878,47981451,47958376,23075,250000000
nmc_t6plain_dst_s0,fp32,938,879,47981612,47958537,23075,250000000
nmc_t6plain_dst_s0,fp32,939,880,47981621,47958546,23075,250000000
nmc_t6plain_dst_s0,fp32,940,881,47980872,47957797,23075,250000000
nmc_t6plain_dst_s0,fp32,941,882,47980835,47957760,23075,250000000
nmc_t6plain_dst_s0,fp32,942,883,47980823,47957748,23075,250000000
nmc_t6plain_dst_s0,fp32,943,884,47980291,47957216,23075,250000000
nmc_t6plain_dst_s0,fp32,944,885,47980235,47957160,23075,250000000
nmc_t6plain_dst_s0,fp32,945,886,47980174,47957099,23075,250000000
nmc_t6plain_dst_s0,fp32,946,887,47980107,47957032,23075,250000000
nmc_t6plain_dst_s0,fp32,947,888,47980573,47957498,23075,250000000
nmc_t6plain_dst_s0,fp32,948,889,47980683,47957608,23075,250000000
nmc_t6plain_dst_s0,fp32,949,890,47980701,47957626,23075,250000000
nmc_t6plain_dst_s0,fp32,950,891,47980643,47957568,23075,250000000
nmc_t6plain_dst_s0,fp32,951,892,47980068,47956986,23082,250000000
nmc_t6plain_dst_s0,fp32,952,893,47979348,47956266,23082,250000000
nmc_t6plain_dst_s0,fp32,953,894,47978720,47955645,23075,250000000
nmc_t6plain_dst_s0,fp32,954,895,47978066,47954984,23082,250000000
nmc_t6plain_dst_s0,fp32,955,896,47977331,47954247,23084,250000000
nmc_t6plain_dst_s0,fp32,956,897,47976717,47953642,23075,250000000
nmc_t6plain_dst_s0,fp32,957,898,47975756,47952681,23075,250000000
nmc_t6plain_dst_s0,fp32,958,899,47974942,47951867,23075,250000000
nmc_t6plain_dst_s0,fp32,959,900,47974089,47951008,23081,250000000
nmc_t6plain_dst_s0,fp32,960,901,47973246,47950163,23083,250000000
nmc_t6plain_dst_s0,fp32,961,902,47972388,47949307,23081,250000000
nmc_t6plain_dst_s0,fp32,962,903,47971708,47948634,23074,250000000
nmc_t6plain_dst_s0,fp32,963,904,47971078,47948004,23074,250000000
nmc_t6plain_dst_s0,fp32,964,905,47970416,47947342,23074,250000000
nmc_t6plain_dst_s0,fp32,965,906,47969860,47946786,23074,250000000
nmc_t6plain_dst_s0,fp32,966,907,47969318,47946244,23074,250000000
nmc_t6plain_dst_s0,fp32,967,908,47968823,47945749,23074,250000000
nmc_t6plain_dst_s0,fp32,968,909,47968327,47945253,23074,250000000
nmc_t6plain_dst_s0,fp32,969,910,47967858,47944784,23074,250000000
nmc_t6plain_dst_s0,fp32,970,911,47967317,47944243,23074,250000000
nmc_t6plain_dst_s0,fp32,971,912,47966563,47943489,23074,250000000
nmc_t6plain_dst_s0,fp32,972,913,47966221,47943147,23074,250000000
nmc_t6plain_dst_s0,fp32,973,914,47965638,47942564,23074,250000000
nmc_t6plain_dst_s0,fp32,974,915,47965050,47941976,23074,250000000
nmc_t6plain_dst_s0,fp32,975,916,47964466,47941392,23074,250000000
nmc_t6plain_dst_s0,fp32,976,917,47963831,47940757,23074,250000000
nmc_t6plain_dst_s0,fp32,977,918,47963275,47940201,23074,250000000
nmc_t6plain_dst_s0,fp32,978,919,47962621,47939547,23074,250000000
nmc_t6plain_dst_s0,fp32,979,920,47961830,47938756,23074,250000000
nmc_t6plain_dst_s0,fp32,980,921,47961193,47938119,23074,250000000
nmc_t6plain_dst_s0,fp32,981,922,47960595,47937521,23074,250000000
nmc_t6plain_dst_s0,fp32,982,923,47959977,47936903,23074,250000000
nmc_t6plain_dst_s0,fp32,983,924,47959810,47936746,23064,250000000
nmc_t6plain_dst_s0,fp32,984,925,47959322,47936258,23064,250000000
nmc_t6plain_dst_s0,fp32,985,926,47959062,47935998,23064,250000000
nmc_t6plain_dst_s0,fp32,986,927,47958999,47935935,23064,250000000
nmc_t6plain_dst_s0,fp32,987,928,47958790,47935726,23064,250000000
nmc_t6plain_dst_s0,fp32,988,929,47958670,47935606,23064,250000000
nmc_t6plain_dst_s0,fp32,989,930,47958484,47935420,23064,250000000
nmc_t6plain_dst_s0,fp32,990,931,47958408,47935344,23064,250000000
nmc_t6plain_dst_s0,fp32,991,932,47958311,47935236,23075,250000000
nmc_t6plain_dst_s0,fp32,992,933,47958039,47934964,23075,250000000
nmc_t6plain_dst_s0,fp32,993,934,47957820,47934745,23075,250000000
nmc_t6plain_dst_s0,fp32,994,935,47957792,47934717,23075,250000000
nmc_t6plain_dst_s0,fp32,995,936,47957962,47934887,23075,250000000
nmc_t6plain_dst_s0,fp32,996,937,47957869,47934794,23075,250000000
nmc_t6plain_dst_s0,fp32,997,938,47957650,47934575,23075,250000000
nmc_t6plain_dst_s0,fp32,998,939,47957535,47934460,23075,250000000
nmc_t6plain_dst_s0,fp32,999,940,47956883,47933808,23075,250000000
nmc_t6plain_dst_s0,fp32,1000,941,47956526,47933451,23075,250000000
nmc_t6plain_dst_s0,fp32,1001,942,47957337,47934262,23075,250000000
nmc_t6plain_dst_s0,fp32,1002,943,47958318,47935243,23075,250000000
nmc_t6plain_dst_s0,fp32,1003,944,47959215,47936140,23075,250000000
nmc_t6plain_dst_s0,fp32,1004,945,47960181,47937106,23075,250000000
nmc_t6plain_dst_s0,fp32,1005,946,47961192,47938117,23075,250000000
nmc_t6plain_dst_s0,fp32,1006,947,47962246,47939171,23075,250000000
nmc_t6plain_dst_s0,fp32,1007,948,47963213,47940138,23075,250000000
nmc_t6plain_dst_s0,fp32,1008,949,47964057,47940982,23075,250000000
nmc_t6plain_dst_s0,fp32,1009,950,47964738,47941663,23075,250000000
nmc_t6plain_dst_s0,fp32,1010,951,47965120,47942045,23075,250000000
nmc_t6plain_dst_s0,fp32,1011,952,47965920,47942845,23075,250000000
nmc_t6plain_dst_s0,fp32,1012,953,47966234,47943159,23075,250000000
nmc_t6plain_dst_s0,fp32,1013,954,47967014,47943939,23075,250000000
nmc_t6plain_dst_s0,fp32,1014,955,47967620,47944545,23075,250000000
nmc_t6plain_dst_s0,fp32,1015,956,47967797,47944722,23075,250000000
nmc_t6plain_dst_s0,fp32,1016,957,47968016,47944941,23075,250000000
nmc_t6plain_dst_s0,fp32,1017,958,47968267,47945192,23075,250000000
nmc_t6plain_dst_s0,fp32,1018,959,47968414,47945339,23075,250000000
nmc_t6plain_dst_s0,fp32,1019,960,47968901,47945826,23075,250000000
nmc_t6plain_dst_s0,fp32,1020,961,47969043,47945968,23075,250000000
nmc_t6plain_dst_s0,fp32,1021,962,47969472,47946397,23075,250000000
nmc_t6plain_dst_s0,fp32,1022,963,47969376,47946296,23080,250000000
nmc_t6plain_dst_s0,fp32,1023,964,47969357,47946272,23085,250000000
nmc_t6plain_dst_s0,fp32,1024,965,47969361,47946281,23080,250000000
nmc_t6plain_dst_s0,fp32,1025,966,47969299,47946219,23080,250000000
nmc_t6plain_dst_s0,fp32,1026,967,47969297,47946217,23080,250000000
nmc_t6plain_dst_s0,fp32,1027,968,47969129,47946049,23080,250000000
nmc_t6plain_dst_s0,fp32,1028,969,47969141,47946061,23080,250000000
nmc_t6plain_dst_s0,fp32,1029,970,47969102,47946022,23080,250000000
nmc_t6plain_dst_s0,fp32,1030,971,47968901,47945827,23074,250000000
nmc_t6plain_dst_s0,fp32,1031,972,47969012,47945937,23075,250000000
nmc_t6plain_dst_s0,fp32,1032,973,47968870,47945796,23074,250000000
nmc_t6plain_dst_s0,fp32,1033,974,47968091,47945017,23074,250000000
nmc_t6plain_dst_s0,fp32,1034,975,47967820,47944746,23074,250000000
nmc_t6plain_dst_s0,fp32,1035,976,47967567,47944493,23074,250000000
nmc_t6plain_dst_s0,fp32,1036,977,47966813,47943739,23074,250000000
nmc_t6plain_dst_s0,fp32,1037,978,47966514,47943439,23075,250000000
nmc_t6plain_dst_s0,fp32,1038,979,47966390,47943316,23074,250000000
nmc_t6plain_dst_s0,fp32,1039,980,47966402,47943327,23075,250000000
nmc_t6plain_dst_s0,fp32,1040,981,47967205,47944131,23074,250000000
nmc_t6plain_dst_s0,fp32,1041,982,47967375,47944298,23077,250000000
nmc_t6plain_dst_s0,fp32,1042,983,47967634,47944559,23075,250000000
nmc_t6plain_dst_s0,fp32,1043,984,47967827,47944753,23074,250000000
nmc_t6plain_dst_s0,fp32,1044,985,47968103,47945028,23075,250000000
nmc_t6plain_dst_s0,fp32,1045,986,47968367,47945290,23077,250000000
nmc_t6plain_dst_s0,fp32,1046,987,47968692,47945617,23075,250000000
nmc_t6plain_dst_s0,fp32,1047,988,47968866,47945792,23074,250000000
nmc_t6plain_dst_s0,fp32,1048,989,47969006,47945940,23066,250000000
nmc_t6plain_dst_s0,fp32,1049,990,47969129,47946055,23074,250000000
nmc_t6plain_dst_s0,fp32,1050,991,47969292,47946217,23075,250000000
nmc_t6plain_dst_s0,fp32,1051,992,47969306,47946240,23066,250000000
nmc_t6plain_dst_s0,fp32,1052,993,47969644,47946569,23075,250000000
nmc_t6plain_dst_s0,fp32,1053,994,47969874,47946808,23066,250000000
nmc_t6plain_dst_s0,fp32,1054,995,47970296,47947221,23075,250000000
nmc_t6plain_dst_s0,fp32,1055,996,47970486,47947412,23074,250000000
nmc_t6plain_dst_s0,fp32,1056,997,47970667,47947592,23075,250000000
nmc_t6plain_dst_s0,fp32,1057,998,47970973,47947898,23075,250000000
nmc_t6plain_dst_s0,fp32,1058,999,47971204,47948138,23066,250000000
nmc_t6plain_dst_s0,fp32,1059,1000,47971374,47948300,23074,250000000
nmc_t6plain_dst_s0,fp32,1060,1001,47971467,47948393,23074,250000000
nmc_t6plain_dst_s0,fp32,1061,1002,47971642,47948567,23075,250000000
nmc_t6plain_dst_s0,fp32,1062,1003,47972194,47949128,23066,250000000
nmc_t6plain_dst_s0,fp32,1063,1004,47972589,47949523,23066,250000000
nmc_t6plain_dst_s0,fp32,1064,1005,47973002,47949927,23075,250000000
nmc_t6plain_dst_s0,fp32,1065,1006,47973155,47950080,23075,250000000
nmc_t6plain_dst_s0,fp32,1066,1007,47973648,47950574,23074,250000000
nmc_t6plain_dst_s0,fp32,1067,1008,47973854,47950779,23075,250000000
nmc_t6plain_dst_s0,fp32,1068,1009,47973911,47950837,23074,250000000
nmc_t6plain_dst_s0,fp32,1069,1010,47973577,47950511,23066,250000000
nmc_t6plain_dst_s0,fp32,1070,1011,47973444,47950369,23075,250000000
nmc_t6plain_dst_s0,fp32,1071,1012,47971748,47948673,23075,250000000
nmc_t6plain_dst_s0,fp32,1072,1013,47972186,47949111,23075,250000000
nmc_t6plain_dst_s0,fp32,1073,1014,47972614,47949539,23075,250000000
nmc_t6plain_dst_s0,fp32,1074,1015,47973072,47949998,23074,250000000
nmc_t6plain_dst_s0,fp32,1075,1016,47973697,47950631,23066,250000000
nmc_t6plain_dst_s0,fp32,1076,1017,47974319,47951242,23077,250000000
nmc_t6plain_dst_s0,fp32,1077,1018,47975212,47952138,23074,250000000
nmc_t6plain_dst_s0,fp32,1078,1019,47976135,47953060,23075,250000000
nmc_t6plain_dst_s0,fp32,1079,1020,47976568,47953504,23064,250000000
nmc_t6plain_dst_s0,fp32,1080,1021,47976756,47953688,23068,250000000
nmc_t6plain_dst_s0,fp32,1081,1022,47977048,47953974,23074,250000000
nmc_t6plain_dst_s0,fp32,1082,1023,47977080,47954012,23068,250000000
lfp_t6plain_dst_s0,fp32,59,0,47902961,47879898,23063,250000000
lfp_t6plain_dst_s0,fp32,60,1,47902135,47879072,23063,250000000
lfp_t6plain_dst_s0,fp32,61,2,47901129,47878059,23070,250000000
lfp_t6plain_dst_s0,fp32,62,3,47900362,47877299,23063,250000000
lfp_t6plain_dst_s0,fp32,63,4,47899698,47876624,23074,250000000
lfp_t6plain_dst_s0,fp32,64,5,47899637,47876566,23071,250000000
lfp_t6plain_dst_s0,fp32,65,6,47899159,47876088,23071,250000000
lfp_t6plain_dst_s0,fp32,66,7,47899045,47875974,23071,250000000
lfp_t6plain_dst_s0,fp32,67,8,47898988,47875917,23071,250000000
lfp_t6plain_dst_s0,fp32,68,9,47898439,47875368,23071,250000000
lfp_t6plain_dst_s0,fp32,69,10,47897981,47874910,23071,250000000
lfp_t6plain_dst_s0,fp32,70,11,47897408,47874337,23071,250000000
lfp_t6plain_dst_s0,fp32,71,12,47896976,47873903,23073,250000000
lfp_t6plain_dst_s0,fp32,72,13,47896241,47873170,23071,250000000
lfp_t6plain_dst_s0,fp32,73,14,47895841,47872770,23071,250000000
lfp_t6plain_dst_s0,fp32,74,15,47895280,47872209,23071,250000000
lfp_t6plain_dst_s0,fp32,75,16,47894661,47871590,23071,250000000
lfp_t6plain_dst_s0,fp32,76,17,47894158,47871087,23071,250000000
lfp_t6plain_dst_s0,fp32,77,18,47893683,47870612,23071,250000000
lfp_t6plain_dst_s0,fp32,78,19,47892976,47869905,23071,250000000
lfp_t6plain_dst_s0,fp32,79,20,47892222,47869151,23071,250000000
lfp_t6plain_dst_s0,fp32,80,21,47891594,47868529,23065,250000000
lfp_t6plain_dst_s0,fp32,81,22,47891080,47868015,23065,250000000
lfp_t6plain_dst_s0,fp32,82,23,47890161,47867089,23072,250000000
lfp_t6plain_dst_s0,fp32,83,24,47889235,47866161,23074,250000000
lfp_t6plain_dst_s0,fp32,84,25,47888714,47865649,23065,250000000
lfp_t6plain_dst_s0,fp32,85,26,47888157,47865092,23065,250000000
lfp_t6plain_dst_s0,fp32,86,27,47887928,47864863,23065,250000000
lfp_t6plain_dst_s0,fp32,87,28,47887594,47864529,23065,250000000
lfp_t6plain_dst_s0,fp32,88,29,47886969,47863904,23065,250000000
lfp_t6plain_dst_s0,fp32,89,30,47886339,47863274,23065,250000000
lfp_t6plain_dst_s0,fp32,90,31,47885617,47862552,23065,250000000
lfp_t6plain_dst_s0,fp32,91,32,47885217,47862152,23065,250000000
lfp_t6plain_dst_s0,fp32,92,33,47884744,47861679,23065,250000000
lfp_t6plain_dst_s0,fp32,93,34,47883891,47860819,23072,250000000
lfp_t6plain_dst_s0,fp32,94,35,47883245,47860171,23074,250000000
lfp_t6plain_dst_s0,fp32,95,36,47883043,47859969,23074,250000000
lfp_t6plain_dst_s0,fp32,96,37,47882727,47859662,23065,250000000
lfp_t6plain_dst_s0,fp32,97,38,47882642,47859577,23065,250000000
lfp_t6plain_dst_s0,fp32,98,39,47882089,47859024,23065,250000000
lfp_t6plain_dst_s0,fp32,99,40,47881588,47858523,23065,250000000
lfp_t6plain_dst_s0,fp32,100,41,47881054,47857989,23065,250000000
lfp_t6plain_dst_s0,fp32,101,42,47880536,47857464,23072,250000000
lfp_t6plain_dst_s0,fp32,102,43,47880290,47857225,23065,250000000
lfp_t6plain_dst_s0,fp32,103,44,47880000,47856935,23065,250000000
lfp_t6plain_dst_s0,fp32,104,45,47879941,47856876,23065,250000000
lfp_t6plain_dst_s0,fp32,105,46,47879411,47856346,23065,250000000
lfp_t6plain_dst_s0,fp32,106,47,47879286,47856221,23065,250000000
lfp_t6plain_dst_s0,fp32,107,48,47879447,47856382,23065,250000000
lfp_t6plain_dst_s0,fp32,108,49,47879196,47856131,23065,250000000
lfp_t6plain_dst_s0,fp32,109,50,47878782,47855717,23065,250000000
lfp_t6plain_dst_s0,fp32,110,51,47878594,47855529,23065,250000000
lfp_t6plain_dst_s0,fp32,111,52,47878320,47855255,23065,250000000
lfp_t6plain_dst_s0,fp32,112,53,47877852,47854787,23065,250000000
lfp_t6plain_dst_s0,fp32,113,54,47877140,47854075,23065,250000000
lfp_t6plain_dst_s0,fp32,114,55,47876709,47853644,23065,250000000
lfp_t6plain_dst_s0,fp32,115,56,47876398,47853333,23065,250000000
lfp_t6plain_dst_s0,fp32,116,57,47875740,47852677,23063,250000000
lfp_t6plain_dst_s0,fp32,117,58,47875108,47852045,23063,250000000
lfp_t6plain_dst_s0,fp32,118,59,47874297,47851234,23063,250000000
lfp_t6plain_dst_s0,fp32,119,60,47873748,47850685,23063,250000000
lfp_t6plain_dst_s0,fp32,120,61,47873215,47850152,23063,250000000
lfp_t6plain_dst_s0,fp32,121,62,47873060,47849997,23063,250000000
lfp_t6plain_dst_s0,fp32,122,63,47872867,47849804,23063,250000000
lfp_t6plain_dst_s0,fp32,123,64,47872508,47849445,23063,250000000
lfp_t6plain_dst_s0,fp32,124,65,47872272,47849207,23065,250000000
lfp_t6plain_dst_s0,fp32,125,66,47871968,47848903,23065,250000000
lfp_t6plain_dst_s0,fp32,126,67,47871905,47848840,23065,250000000
lfp_t6plain_dst_s0,fp32,127,68,47871719,47848654,23065,250000000
lfp_t6plain_dst_s0,fp32,128,69,47871828,47848763,23065,250000000
