feature,fold,seed,perturbation_type,level,temp,soc_band,mae,rmse,bias
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,25.0,<=35,3.115395220943801,3.202195491055537,-3.115395220943801
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,25.0,>65,20.154912877535722,21.756375358660573,-20.154912877535722
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,30.0,35-65,8.267143759448162,8.306935629659577,-8.267143759448162
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,30.0,<=35,2.10014881717388,2.1559040579528026,-2.10014881717388
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,30.0,>65,4.922669210848237,4.952859812974925,-4.922669210848237
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,40.0,35-65,6.82514566861685,6.835913662639366,-6.82514566861685
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,40.0,<=35,2.8026285992637954,2.8766389307864397,-2.8026285992637954
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,40.0,>65,1.9465133116338242,1.9668344313119597,-1.9465133116338242
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,50.0,35-65,7.849061226255216,10.631967390212397,-7.849061226255216
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,50.0,<=35,3.9087204761207914,4.8316411664288506,-3.905379431025606
T6_plain,DST,2,cold_start_time_since_reset,60-300_s,50.0,>65,10.970150433543877,11.570440731071686,-10.970150433543877
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,-10.0,35-65,3.1926773720303094,4.191314083409006,-1.673827743012254
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,-10.0,>65,10.37800874842041,10.603266817489299,-10.37800874842041
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,0.0,35-65,6.54681035719975,7.909622468565813,-6.532398573897871
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,0.0,<=35,1.7200895523864779,2.441557086766902,-1.6047871947913277
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,0.0,>65,8.487639290326982,8.505571520177336,-8.487639290326982
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,10.0,35-65,6.461370415721994,6.802862042907151,-6.461370415721994
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,10.0,<=35,2.022189587065979,2.6534508911359196,-2.0219260795011573
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,10.0,>65,7.149425862252833,7.169462319569955,-7.149425862252833
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,20.0,35-65,6.525025261521265,6.657783490786868,-6.525025261521265
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,20.0,<=35,1.188759082790877,1.5784216178002317,-1.1642275000338873
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,20.0,>65,3.462817959062166,3.4795069831955665,-3.462817959062166
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,25.0,35-65,6.797850801611104,7.301019062381673,-6.733140331593255
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,25.0,<=35,0.33947685926245375,0.4873037517976908,0.24495688397306808
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,25.0,>65,13.05155633361782,13.121980549089288,-13.05155633361782
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,30.0,35-65,1.998931320859729,2.219811810415411,-1.9979319674198184
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,30.0,<=35,0.2728289573519937,0.34651330815402415,-0.14890521140760513
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,30.0,>65,2.04375839794444,2.121580867334644,-2.04375839794444
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,40.0,35-65,2.484683862564052,2.7637616896199004,-2.4822997665523756
T6_plain,DST,2,cold_start_time_since_reset,900-1800_s,40.0,<=35,0.2803949221677854,0.3610858803215327,0.051925235160440064
